latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,17.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),weather_code (wmo code),cloud_cover (%),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%)
2019-04-10T23:00,11.4,0.00,4.8,0,3,0.0,0.0,0.0,73
2019-04-11T00:00,10.8,0.00,5.8,0,1,0.0,0.0,0.0,78
2019-04-11T01:00,10.0,0.00,2.7,0,2,0.0,0.0,0.0,81
2019-04-11T02:00,9.6,0.00,8.0,0,0,0.0,0.0,0.0,81
2019-04-11T03:00,8.8,0.00,3.1,0,0,0.0,0.0,0.0,86
2019-04-11T04:00,8.7,0.00,4.4,0,1,0.0,0.0,0.0,82
2019-04-11T05:00,8.7,0.00,3.2,0,5,0.0,0.0,0.0,78
2019-04-11T06:00,8.4,0.00,2.3,3,88,0.0,0.0,0.0,80
2019-04-11T07:00,10.5,0.00,3.6,2,55,112.0,82.0,180.4,85
2019-04-11T08:00,13.2,0.00,7.3,3,100,292.0,206.0,240.8,76
2019-04-11T09:00,15.6,0.00,13.2,3,99,520.0,185.0,621.9,65
2019-04-11T10:00,17.1,0.00,17.8,2,79,686.0,267.0,607.8,57
2019-04-11T11:00,17.7,0.00,19.2,2,76,781.0,480.0,376.6,53
2019-04-11T12:00,17.8,0.00,19.2,3,100,848.0,556.0,339.3,51
2019-04-11T13:00,17.8,0.00,21.7,3,91,906.0,326.0,667.1,50
2019-04-11T14:00,17.3,0.00,25.0,1,33,847.0,307.0,654.6,52
2019-04-11T15:00,16.5,0.00,24.5,1,28,730.0,221.0,696.8,57
2019-04-11T16:00,15.7,0.00,26.8,0,15,551.0,144.0,687.3,61
2019-04-11T17:00,14.5,0.00,24.3,1,22,310.0,190.0,285.9,65
2019-04-11T18:00,13.3,0.00,19.2,0,10,137.0,78.0,262.5,71
2019-04-11T19:00,12.2,0.00,13.0,0,19,0.0,0.0,0.0,71
2019-04-11T20:00,11.6,0.00,13.0,0,13,0.0,0.0,0.0,73
2019-04-11T21:00,11.1,0.00,10.3,0,15,0.0,0.0,0.0,73
2019-04-11T22:00,10.8,0.00,10.6,0,16,0.0,0.0,0.0,74
2019-04-11T23:00,10.4,0.00,10.6,1,35,0.0,0.0,0.0,76
2019-04-12T00:00,9.7,0.00,9.2,0,9,0.0,0.0,0.0,79
2019-04-12T01:00,9.3,0.00,9.7,0,11,0.0,0.0,0.0,81
2019-04-12T02:00,8.6,0.00,7.6,0,17,0.0,0.0,0.0,81
2019-04-12T03:00,8.3,0.00,8.6,0,11,0.0,0.0,0.0,83
2019-04-12T04:00,8.1,0.00,8.4,0,15,0.0,0.0,0.0,81
2019-04-12T05:00,8.0,0.00,7.8,0,18,0.0,0.0,0.0,83
2019-04-12T06:00,7.6,0.00,4.7,0,16,8.0,8.0,0.0,84
2019-04-12T07:00,10.0,0.00,1.3,0,4,126.0,60.0,391.6,85
2019-04-12T08:00,12.4,0.00,7.6,0,1,321.0,149.0,475.7,77
2019-04-12T09:00,13.8,0.00,9.4,0,0,525.0,199.0,600.7,70
2019-04-12T10:00,15.2,0.00,9.8,0,0,714.0,180.0,770.3,61
2019-04-12T11:00,17.2,0.00,12.2,0,0,853.0,149.0,877.0,52
2019-04-12T12:00,18.2,0.00,12.4,0,0,921.0,154.0,887.9,47
2019-04-12T13:00,19.7,0.00,13.9,0,0,893.0,372.0,597.2,45
2019-04-12T14:00,20.2,0.00,14.2,0,0,837.0,296.0,653.5,46
2019-04-12T15:00,20.4,0.00,14.7,0,0,745.0,140.0,825.2,47
2019-04-12T16:00,20.5,0.00,14.3,0,0,576.0,118.0,769.9,47
2019-04-12T17:00,19.6,0.00,14.2,0,0,369.0,108.0,617.8,49
2019-04-12T18:00,17.9,0.00,13.7,0,0,146.0,78.0,298.8,52
2019-04-12T19:00,15.9,0.00,12.1,0,8,0.0,0.0,0.0,60
2019-04-12T20:00,14.2,0.00,5.1,0,9,0.0,0.0,0.0,67
2019-04-12T21:00,12.9,0.00,5.9,0,8,0.0,0.0,0.0,74
2019-04-12T22:00,11.9,0.00,5.4,0,12,0.0,0.0,0.0,79
2019-04-12T23:00,10.9,0.00,4.2,0,10,0.0,0.0,0.0,84
2019-04-13T00:00,10.2,0.00,3.0,0,12,0.0,0.0,0.0,89
2019-04-13T01:00,9.7,0.00,2.3,0,12,0.0,0.0,0.0,93
2019-04-13T02:00,9.3,0.00,6.9,0,12,0.0,0.0,0.0,93
2019-04-13T03:00,8.5,0.00,7.6,0,13,0.0,0.0,0.0,95
