latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,35.0,-32400,America/Anchorage,GMT-9

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%),precipitation (mm)
2019-01-15T18:00,11.9,63,13.0,0.0,0.0,0.0,90,1.10
2019-01-15T19:00,11.7,83,6.2,0.0,0.0,0.0,89,0.40
2019-01-15T20:00,11.9,84,13.0,0.0,0.0,0.0,92,0.00
2019-01-15T21:00,12.1,82,9.4,0.0,0.0,0.0,87,0.70
2019-01-15T22:00,11.6,80,13.6,0.0,0.0,0.0,84,0.00
2019-01-15T23:00,11.5,70,9.6,0.0,0.0,0.0,89,0.00
2019-01-16T00:00,11.3,73,10.4,0.0,0.0,0.0,91,0.00
2019-01-16T01:00,11.0,79,7.1,0.0,0.0,0.0,92,0.00
2019-01-16T02:00,11.3,59,3.4,0.0,0.0,0.0,93,0.00
2019-01-16T03:00,11.7,82,13.1,0.0,0.0,0.0,91,0.00
2019-01-16T04:00,11.3,93,9.6,0.0,0.0,0.0,91,0.00
2019-01-16T05:00,11.7,93,13.8,0.0,0.0,0.0,84,0.00
2019-01-16T06:00,11.5,100,16.5,0.0,0.0,0.0,83,0.00
2019-01-16T07:00,11.8,100,14.1,7.0,7.0,0.0,82,0.00
2019-01-16T08:00,12.7,100,17.8,28.0,28.0,0.0,78,0.00
2019-01-16T09:00,13.5,100,15.3,104.0,104.0,0.0,76,0.00
2019-01-16T10:00,13.9,100,15.5,45.0,45.0,0.0,73,0.40
2019-01-16T11:00,14.1,100,20.5,22.0,22.0,0.0,73,2.50
2019-01-16T12:00,13.8,100,20.0,179.0,179.0,0.0,79,0.70
2019-01-16T13:00,13.3,91,24.1,251.0,251.0,0.0,90,2.20
2019-01-16T14:00,13.8,100,22.1,67.0,67.0,0.0,87,1.80
2019-01-16T15:00,13.7,100,21.0,31.0,31.0,0.0,91,0.00
2019-01-16T16:00,14.0,80,23.2,8.0,8.0,0.0,90,1.10
2019-01-16T17:00,14.7,75,21.6,0.0,0.0,0.0,84,2.20
2019-01-16T18:00,13.9,99,7.1,0.0,0.0,0.0,91,1.10
2019-01-16T19:00,14.1,100,20.6,0.0,0.0,0.0,90,1.10
2019-01-16T20:00,14.6,88,23.4,0.0,0.0,0.0,88,4.70
2019-01-16T21:00,14.8,49,27.7,0.0,0.0,0.0,83,12.60
2019-01-16T22:00,14.2,41,29.2,0.0,0.0,0.0,83,0.40
2019-01-16T23:00,13.4,58,13.2,0.0,0.0,0.0,83,0.00
2019-01-17T00:00,12.9,100,8.0,0.0,0.0,0.0,86,0.40
2019-01-17T01:00,12.5,100,6.2,0.0,0.0,0.0,85,0.00
2019-01-17T02:00,12.1,100,3.2,0.0,0.0,0.0,85,0.00
2019-01-17T03:00,12.1,89,7.1,0.0,0.0,0.0,85,0.00
2019-01-17T04:00,12.1,84,8.6,0.0,0.0,0.0,83,0.00
2019-01-17T05:00,11.6,20,6.9,0.0,0.0,0.0,80,0.00
2019-01-17T06:00,11.1,16,6.7,0.0,0.0,0.0,81,0.00
2019-01-17T07:00,11.5,33,5.7,33.0,13.0,227.7,83,0.00
2019-01-17T08:00,13.2,52,2.6,154.0,100.0,289.1,84,0.00
2019-01-17T09:00,13.7,56,4.8,128.0,128.0,0.0,83,0.00
2019-01-17T10:00,15.0,49,8.0,324.0,251.0,164.3,76,0.00
2019-01-17T11:00,15.0,87,6.3,229.0,229.0,0.0,72,0.00
2019-01-17T12:00,15.3,42,9.8,504.0,266.0,452.8,69,0.00
2019-01-17T13:00,14.9,100,11.1,388.0,368.0,40.7,70,0.00
2019-01-17T14:00,14.6,75,11.5,362.0,247.0,281.5,72,0.00
2019-01-17T15:00,14.1,41,11.6,252.0,118.0,472.5,77,0.00
2019-01-17T16:00,13.4,52,11.5,65.0,58.0,49.2,77,0.00
2019-01-17T17:00,12.8,29,12.2,0.0,0.0,0.0,76,0.00
2019-01-17T18:00,11.7,40,5.4,0.0,0.0,0.0,78,0.00
2019-01-17T19:00,11.2,36,3.6,0.0,0.0,0.0,83,0.00
2019-01-17T20:00,10.9,35,2.1,0.0,0.0,0.0,84,0.00
2019-01-17T21:00,11.1,32,2.3,0.0,0.0,0.0,86,0.00
2019-01-17T22:00,11.0,31,3.1,0.0,0.0,0.0,85,0.00
2019-01-17T23:00,10.9,47,2.7,0.0,0.0,0.0,90,0.00
2019-01-18T00:00,10.2,16,3.6,0.0,0.0,0.0,89,0.00
2019-01-18T01:00,10.1,73,2.4,0.0,0.0,0.0,89,0.00
2019-01-18T02:00,9.6,16,3.8,0.0,0.0,0.0,89,0.00
2019-01-18T03:00,9.2,6,3.3,0.0,0.0,0.0,89,0.00
2019-01-18T04:00,8.9,1,4.6,0.0,0.0,0.0,88,0.00
2019-01-18T05:00,8.7,0,5.8,0.0,0.0,0.0,86,0.00
2019-01-18T06:00,8.7,0,6.7,0.0,0.0,0.0,85,0.00
2019-01-18T07:00,9.2,0,4.6,33.0,14.0,214.5,89,0.00
2019-01-18T08:00,11.1,0,0.8,173.0,50.0,652.9,91,0.00
2019-01-18T09:00,12.9,8,2.8,319.0,113.0,612.6,82,0.00
2019-01-18T10:00,14.3,1,4.9,453.0,141.0,698.3,74,0.00
2019-01-18T11:00,15.0,0,5.2,494.0,252.0,472.3,64,0.00
2019-01-18T12:00,15.9,4,4.8,490.0,288.0,382.2,60,0.00
2019-01-18T13:00,16.7,13,5.5,432.0,290.0,287.3,57,0.00
2019-01-18T14:00,17.1,2,3.9,373.0,186.0,454.0,56,0.00
2019-01-18T15:00,16.9,0,3.3,239.0,109.0,453.1,63,0.00
2019-01-18T16:00,15.4,6,4.4,66.0,58.0,55.6,70,0.00
2019-01-18T17:00,13.6,6,2.5,0.0,0.0,0.0,76,0.00
2019-01-18T18:00,12.9,0,2.3,0.0,0.0,0.0,72,0.00
2019-01-18T19:00,12.2,0,1.8,0.0,0.0,0.0,75,0.00
2019-01-18T20:00,12.0,7,3.2,0.0,0.0,0.0,76,0.00
2019-01-18T21:00,11.5,49,3.6,0.0,0.0,0.0,80,0.00
2019-01-18T22:00,11.1,50,4.5,0.0,0.0,0.0,82,0.00
2019-01-18T23:00,11.5,75,2.5,0.0,0.0,0.0,84,0.00
2019-01-19T00:00,11.4,85,2.6,0.0,0.0,0.0,85,0.00
2019-01-19T01:00,11.0,81,2.3,0.0,0.0,0.0,84,0.00
2019-01-19T02:00,11.3,67,2.8,0.0,0.0,0.0,88,0.00
2019-01-19T03:00,11.4,70,3.9,0.0,0.0,0.0,86,0.00
2019-01-19T04:00,11.1,52,5.2,0.0,0.0,0.0,86,0.00
2019-01-19T05:00,11.1,50,6.5,0.0,0.0,0.0,86,0.00
2019-01-19T06:00,10.1,32,5.8,0.0,0.0,0.0,87,0.00
2019-01-19T07:00,9.9,36,3.0,34.0,21.0,145.5,90,0.00
2019-01-19T08:00,12.0,25,1.9,173.0,54.0,625.9,84,0.00
2019-01-19T09:00,14.0,1,3.3,333.0,92.0,712.2,80,0.00
2019-01-19T10:00,15.5,1,3.3,447.0,108.0,754.6,70,0.00
2019-01-19T11:00,17.1,0,5.1,538.0,98.0,854.1,65,0.00
2019-01-19T12:00,18.3,17,6.8,514.0,284.0,432.6,64,0.00
2019-01-19T13:00,18.3,23,10.2,501.0,145.0,715.5,66,0.00
2019-01-19T14:00,18.1,11,7.6,403.0,128.0,662.2,68,0.00
2019-01-19T15:00,17.7,11,7.2,206.0,143.0,217.0,72,0.00
2019-01-19T16:00,16.3,4,6.2,63.0,59.0,27.5,74,0.00
2019-01-19T17:00,14.8,6,5.3,0.0,0.0,0.0,77,0.00
2019-01-19T18:00,13.9,16,3.8,0.0,0.0,0.0,78,0.00
2019-01-19T19:00,13.3,6,2.3,0.0,0.0,0.0,79,0.00
2019-01-19T20:00,12.5,16,1.8,0.0,0.0,0.0,83,0.00
2019-01-19T21:00,12.2,16,1.3,0.0,0.0,0.0,83,0.00
2019-01-19T22:00,11.7,1,1.4,0.0,0.0,0.0,86,0.00
2019-01-19T23:00,11.3,83,3.7,0.0,0.0,0.0,88,0.00
2019-01-20T00:00,11.4,100,2.3,0.0,0.0,0.0,88,0.00
2019-01-20T01:00,11.7,89,6.6,0.0,0.0,0.0,91,0.00
2019-01-20T02:00,11.6,36,3.4,0.0,0.0,0.0,89,0.00
2019-01-20T03:00,11.3,62,2.9,0.0,0.0,0.0,88,0.00
2019-01-20T04:00,11.2,79,3.8,0.0,0.0,0.0,90,0.00
2019-01-20T05:00,11.0,70,5.6,0.0,0.0,0.0,89,0.00
2019-01-20T06:00,11.4,100,5.5,0.0,0.0,0.0,89,0.00
2019-01-20T07:00,12.2,86,7.7,22.0,22.0,0.0,88,0.00
2019-01-20T08:00,13.7,78,10.1,26.0,26.0,0.0,87,0.00
2019-01-20T09:00,14.2,87,10.2,40.0,40.0,0.0,86,0.40
2019-01-20T10:00,15.3,59,10.7,248.0,248.0,0.0,87,0.00
2019-01-20T11:00,16.4,46,15.5,484.0,192.0,563.7,79,0.00
2019-01-20T12:00,15.5,84,16.6,498.0,165.0,622.7,84,0.00
2019-01-20T13:00,14.8,93,12.4,103.0,103.0,0.0,80,0.70
2019-01-20T14:00,13.8,93,15.3,32.0,32.0,0.0,78,0.00
2019-01-20T15:00,13.2,79,14.2,31.0,31.0,0.0,80,0.40
2019-01-20T16:00,12.2,92,9.6,8.0,8.0,0.0,84,0.00
2019-01-20T17:00,10.9,93,19.1,0.0,0.0,0.0,83,0.00
2019-01-20T18:00,10.0,63,8.4,0.0,0.0,0.0,85,0.00
2019-01-20T19:00,9.6,76,4.4,0.0,0.0,0.0,86,0.00
2019-01-20T20:00,9.3,39,6.3,0.0,0.0,0.0,87,0.40
2019-01-20T21:00,9.1,20,7.5,0.0,0.0,0.0,86,0.00
2019-01-20T22:00,8.3,8,6.0,0.0,0.0,0.0,79,0.00
2019-01-20T23:00,8.5,16,7.7,0.0,0.0,0.0,80,0.00
2019-01-21T00:00,8.2,41,3.3,0.0,0.0,0.0,82,0.00
2019-01-21T01:00,7.9,38,5.1,0.0,0.0,0.0,81,0.00
2019-01-21T02:00,8.0,36,4.2,0.0,0.0,0.0,81,0.00
2019-01-21T03:00,7.5,11,4.3,0.0,0.0,0.0,78,0.00
2019-01-21T04:00,7.0,18,7.4,0.0,0.0,0.0,80,0.00
2019-01-21T05:00,6.8,16,7.9,0.0,0.0,0.0,79,0.00
2019-01-21T06:00,6.6,22,9.2,0.0,0.0,0.0,80,0.00
2019-01-21T07:00,7.3,0,10.9,37.0,14.0,252.4,82,0.00
2019-01-21T08:00,9.9,0,5.2,184.0,47.0,706.3,83,0.00
2019-01-21T09:00,11.5,7,8.4,349.0,84.0,772.7,74,0.00
2019-01-21T10:00,12.5,7,11.2,476.0,100.0,827.3,66,0.00
2019-01-21T11:00,13.0,8,13.5,543.0,123.0,806.1,62,0.00
2019-01-21T12:00,13.1,7,11.7,566.0,115.0,838.2,60,0.00
2019-01-21T13:00,13.3,0,12.1,510.0,157.0,699.9,59,0.00
2019-01-21T14:00,13.1,0,11.8,431.0,69.0,857.3,60,0.00
2019-01-21T15:00,12.9,0,10.2,270.0,71.0,669.2,59,0.00
2019-01-21T16:00,11.9,0,8.7,81.0,50.0,207.7,66,0.00
2019-01-21T17:00,10.4,0,10.2,0.0,0.0,0.0,72,0.00
2019-01-21T18:00,9.5,0,9.2,0.0,0.0,0.0,75,0.00
2019-01-21T19:00,8.9,0,7.0,0.0,0.0,0.0,80,0.00
2019-01-21T20:00,8.7,0,8.3,0.0,0.0,0.0,81,0.00
2019-01-21T21:00,8.1,0,8.3,0.0,0.0,0.0,82,0.00
2019-01-21T22:00,7.7,0,9.4,0.0,0.0,0.0,81,0.00
2019-01-21T23:00,6.9,4,9.7,0.0,0.0,0.0,85,0.00
2019-01-22T00:00,6.2,0,6.6,0.0,0.0,0.0,87,0.00
2019-01-22T01:00,6.0,0,8.2,0.0,0.0,0.0,86,0.00
2019-01-22T02:00,5.5,0,7.0,0.0,0.0,0.0,84,0.00
2019-01-22T03:00,5.1,0,7.1,0.0,0.0,0.0,84,0.00
2019-01-22T04:00,4.7,0,6.9,0.0,0.0,0.0,82,0.00
2019-01-22T05:00,4.3,0,5.4,0.0,0.0,0.0,82,0.00
2019-01-22T06:00,4.1,0,5.1,0.0,0.0,0.0,79,0.00
2019-01-22T07:00,4.7,0,5.5,34.0,28.0,65.2,77,0.00
2019-01-22T08:00,7.4,0,4.8,177.0,106.0,362.1,71,0.00
2019-01-22T09:00,10.0,24,2.4,325.0,190.0,390.8,60,0.00
2019-01-22T10:00,11.6,11,5.9,472.0,152.0,699.7,41,0.00
2019-01-22T11:00,11.9,0,4.7,540.0,232.0,587.6,40,0.00
2019-01-22T12:00,12.5,0,4.0,563.0,202.0,666.8,37,0.00
2019-01-22T13:00,13.4,0,5.4,539.0,134.0,797.4,34,0.00
2019-01-22T14:00,13.8,0,3.3,425.0,144.0,659.8,33,0.00
2019-01-22T15:00,14.0,0,3.2,262.0,103.0,528.2,45,0.00
2019-01-22T16:00,12.4,0,1.8,85.0,52.0,218.4,46,0.00
2019-01-22T17:00,9.9,12,7.8,0.0,0.0,0.0,58,0.00
2019-01-22T18:00,8.7,0,5.7,0.0,0.0,0.0,62,0.00
2019-01-22T19:00,7.9,0,4.4,0.0,0.0,0.0,64,0.00
2019-01-22T20:00,7.1,0,4.1,0.0,0.0,0.0,66,0.00
2019-01-22T21:00,6.6,0,2.9,0.0,0.0,0.0,68,0.00
2019-01-22T22:00,6.0,0,3.9,0.0,0.0,0.0,68,0.00
2019-01-22T23:00,5.3,0,4.7,0.0,0.0,0.0,68,0.00
2019-01-23T00:00,4.7,0,4.0,0.0,0.0,0.0,69,0.00
2019-01-23T01:00,4.3,0,3.5,0.0,0.0,0.0,68,0.00
2019-01-23T02:00,3.9,0,5.6,0.0,0.0,0.0,70,0.00
2019-01-23T03:00,3.5,0,4.9,0.0,0.0,0.0,71,0.00
2019-01-23T04:00,3.3,0,5.8,0.0,0.0,0.0,68,0.00
2019-01-23T05:00,2.9,0,2.8,0.0,0.0,0.0,73,0.00
2019-01-23T06:00,2.6,0,3.3,0.0,0.0,0.0,74,0.00
2019-01-23T07:00,3.2,0,3.4,30.0,29.0,10.7,75,0.00
2019-01-23T08:00,6.0,0,1.6,193.0,59.0,675.7,81,0.00
2019-01-23T09:00,9.3,0,0.8,359.0,74.0,819.0,68,0.00
2019-01-23T10:00,10.6,0,4.0,494.0,84.0,890.9,61,0.00
2019-01-23T11:00,12.0,0,5.5,568.0,106.0,876.0,57,0.00
2019-01-23T12:00,13.4,0,9.7,575.0,187.0,712.1,54,0.00
2019-01-23T13:00,14.1,0,7.6,499.0,218.0,549.3,50,0.00
2019-01-23T14:00,14.8,0,5.8,414.0,156.0,600.5,47,0.00
2019-01-23T15:00,14.5,0,9.0,246.0,131.0,377.4,49,0.00
2019-01-23T16:00,12.9,0,8.7,90.0,66.0,156.9,58,0.00
2019-01-23T17:00,10.3,0,9.0,0.0,0.0,0.0,65,0.00
2019-01-23T18:00,9.5,4,9.4,0.0,0.0,0.0,71,0.00
2019-01-23T19:00,8.8,0,9.1,0.0,0.0,0.0,70,0.00
2019-01-23T20:00,8.1,3,9.3,0.0,0.0,0.0,67,0.00
2019-01-23T21:00,7.4,2,5.8,0.0,0.0,0.0,66,0.00
2019-01-23T22:00,7.0,8,6.7,0.0,0.0,0.0,68,0.00
2019-01-23T23:00,6.5,2,8.0,0.0,0.0,0.0,71,0.00
2019-01-24T00:00,5.9,7,7.7,0.0,0.0,0.0,74,0.00
2019-01-24T01:00,5.5,5,7.4,0.0,0.0,0.0,74,0.00
2019-01-24T02:00,5.2,4,9.0,0.0,0.0,0.0,77,0.00
2019-01-24T03:00,4.7,7,7.2,0.0,0.0,0.0,79,0.00
2019-01-24T04:00,4.3,9,7.0,0.0,0.0,0.0,80,0.00
2019-01-24T05:00,4.1,6,6.4,0.0,0.0,0.0,77,0.00
2019-01-24T06:00,3.9,7,5.8,0.0,0.0,0.0,77,0.00
2019-01-24T07:00,4.4,0,3.9,39.0,15.0,254.8,80,0.00
2019-01-24T08:00,7.3,0,2.2,192.0,43.0,742.6,86,0.00
2019-01-24T09:00,10.8,0,1.1,359.0,83.0,787.1,80,0.00
2019-01-24T10:00,14.6,0,0.5,494.0,75.0,904.5,60,0.00
2019-01-24T11:00,15.8,0,4.7,569.0,96.0,891.3,46,0.00
2019-01-24T12:00,16.7,0,5.8,590.0,98.0,897.1,44,0.00
2019-01-24T13:00,17.3,0,6.8,528.0,152.0,729.8,43,0.00
2019-01-24T14:00,17.1,0,7.3,440.0,82.0,826.1,43,0.00
2019-01-24T15:00,17.3,0,8.8,280.0,86.0,629.0,42,0.00
2019-01-24T16:00,15.7,0,4.3,93.0,53.0,258.2,48,0.00
2019-01-24T17:00,12.6,0,8.4,0.0,0.0,0.0,63,0.00
2019-01-24T18:00,11.0,1,6.8,0.0,0.0,0.0,65,0.00
2019-01-24T19:00,9.8,1,4.5,0.0,0.0,0.0,67,0.00
2019-01-24T20:00,8.9,3,6.4,0.0,0.0,0.0,70,0.00
2019-01-24T21:00,8.3,3,6.2,0.0,0.0,0.0,65,0.00
2019-01-24T22:00,7.5,2,7.9,0.0,0.0,0.0,66,0.00
2019-01-24T23:00,5.9,3,1.3,0.0,0.0,0.0,82,0.00
2019-01-25T00:00,5.3,1,5.9,0.0,0.0,0.0,88,0.00
2019-01-25T01:00,5.4,2,9.4,0.0,0.0,0.0,83,0.00
2019-01-25T02:00,5.2,4,6.8,0.0,0.0,0.0,80,0.00
2019-01-25T03:00,4.7,2,8.5,0.0,0.0,0.0,84,0.00
2019-01-25T04:00,4.6,4,10.9,0.0,0.0,0.0,83,0.00
2019-01-25T05:00,4.0,4,6.5,0.0,0.0,0.0,86,0.00
2019-01-25T06:00,3.8,5,9.2,0.0,0.0,0.0,87,0.00
2019-01-25T07:00,5.0,0,7.1,41.0,16.0,262.2,91,0.00
2019-01-25T08:00,8.3,0,4.0,198.0,44.0,758.3,90,0.00
2019-01-25T09:00,10.2,0,5.8,370.0,61.0,874.2,81,0.00
2019-01-25T10:00,11.7,0,5.1,496.0,101.0,847.0,70,0.00
2019-01-25T11:00,13.9,0,3.9,586.0,80.0,947.4,59,0.00
2019-01-25T12:00,14.6,0,6.4,600.0,97.0,911.1,57,0.00
2019-01-25T13:00,16.3,0,5.8,559.0,84.0,915.2,50,0.00
2019-01-25T14:00,17.1,0,5.2,452.0,81.0,848.5,46,0.00
2019-01-25T15:00,17.8,0,6.9,292.0,73.0,701.4,44,0.00
2019-01-25T16:00,16.1,0,4.9,98.0,54.0,280.5,51,0.00
2019-01-25T17:00,13.2,0,9.1,0.0,0.0,0.0,61,0.00
2019-01-25T18:00,11.6,0,8.3,0.0,0.0,0.0,63,0.00
2019-01-25T19:00,10.9,0,7.3,0.0,0.0,0.0,59,0.00
2019-01-25T20:00,9.7,1,5.4,0.0,0.0,0.0,60,0.00
2019-01-25T21:00,8.8,0,4.5,0.0,0.0,0.0,59,0.00
2019-01-25T22:00,7.9,0,2.5,0.0,0.0,0.0,59,0.00
2019-01-25T23:00,7.0,2,1.8,0.0,0.0,0.0,60,0.00
2019-01-26T00:00,6.5,21,3.6,0.0,0.0,0.0,63,0.00
2019-01-26T01:00,5.9,0,2.5,0.0,0.0,0.0,65,0.00
2019-01-26T02:00,5.9,0,3.9,0.0,0.0,0.0,62,0.00
2019-01-26T03:00,5.6,0,1.8,0.0,0.0,0.0,62,0.00
2019-01-26T04:00,5.1,0,7.2,0.0,0.0,0.0,70,0.00
2019-01-26T05:00,5.0,0,2.9,0.0,0.0,0.0,69,0.00
2019-01-26T06:00,4.7,0,2.9,0.0,0.0,0.0,70,0.00
2019-01-26T07:00,5.2,0,3.4,38.0,31.0,72.5,75,0.00
2019-01-26T08:00,8.4,0,2.9,182.0,125.0,277.2,77,0.00
2019-01-26T09:00,12.4,0,3.8,355.0,157.0,555.6,69,0.00
2019-01-26T10:00,14.9,80,4.7,451.0,259.0,408.9,52,0.00
2019-01-26T11:00,15.9,39,3.3,583.0,128.0,846.3,48,0.00
2019-01-26T12:00,16.8,100,5.2,594.0,142.0,813.3,41,0.00
2019-01-26T13:00,17.8,100,4.5,524.0,258.0,508.7,39,0.00
2019-01-26T14:00,18.2,70,3.7,420.0,210.0,476.1,38,0.00
2019-01-26T15:00,18.7,66,3.5,258.0,166.0,291.1,36,0.00
2019-01-26T16:00,15.5,100,6.3,90.0,71.0,119.6,60,0.00
2019-01-26T17:00,13.5,0,7.9,0.0,0.0,0.0,56,0.00
2019-01-26T18:00,11.2,12,7.1,0.0,0.0,0.0,66,0.00
2019-01-26T19:00,10.6,0,7.3,0.0,0.0,0.0,63,0.00
2019-01-26T20:00,9.6,0,3.4,0.0,0.0,0.0,66,0.00
2019-01-26T21:00,8.8,0,2.5,0.0,0.0,0.0,67,0.00
2019-01-26T22:00,8.4,0,3.3,0.0,0.0,0.0,69,0.00
2019-01-26T23:00,7.9,0,2.3,0.0,0.0,0.0,73,0.00
2019-01-27T00:00,7.4,0,1.6,0.0,0.0,0.0,72,0.00
2019-01-27T01:00,7.0,0,3.7,0.0,0.0,0.0,78,0.00
2019-01-27T02:00,6.9,0,3.1,0.0,0.0,0.0,75,0.00
2019-01-27T03:00,6.4,0,1.8,0.0,0.0,0.0,75,0.00
2019-01-27T04:00,6.3,4,5.0,0.0,0.0,0.0,75,0.00
2019-01-27T05:00,5.7,7,4.3,0.0,0.0,0.0,78,0.00
2019-01-27T06:00,5.2,0,5.0,0.0,0.0,0.0,84,0.00
2019-01-27T07:00,6.1,10,6.2,35.0,33.0,20.5,86,0.00
2019-01-27T08:00,9.4,0,2.4,169.0,140.0,139.2,85,0.00
2019-01-27T09:00,11.8,0,4.0,330.0,227.0,286.6,78,0.00
2019-01-27T10:00,13.3,0,2.6,480.0,191.0,611.1,66,0.00
2019-01-27T11:00,14.8,2,5.0,550.0,241.0,571.0,59,0.00
2019-01-27T12:00,16.0,0,6.5,578.0,230.0,621.9,52,0.00
2019-01-27T13:00,17.3,0,7.9,513.0,292.0,419.5,49,0.00
2019-01-27T14:00,18.5,0,7.0,381.0,270.0,249.4,43,0.00
2019-01-27T15:00,19.3,0,7.9,254.0,185.0,215.6,38,0.00
2019-01-27T16:00,17.7,8,8.3,93.0,73.0,124.3,47,0.00
2019-01-27T17:00,14.5,1,6.9,0.0,0.0,0.0,55,0.00
2019-01-27T18:00,12.2,8,7.4,0.0,0.0,0.0,66,0.00
2019-01-27T19:00,11.6,0,6.9,0.0,0.0,0.0,64,0.00
2019-01-27T20:00,11.0,16,4.7,0.0,0.0,0.0,64,0.00
2019-01-27T21:00,10.3,0,4.0,0.0,0.0,0.0,64,0.00
2019-01-27T22:00,9.6,20,2.7,0.0,0.0,0.0,67,0.00
2019-01-27T23:00,9.0,0,4.3,0.0,0.0,0.0,74,0.00
2019-01-28T00:00,8.6,16,3.7,0.0,0.0,0.0,77,0.00
2019-01-28T01:00,7.8,15,2.5,0.0,0.0,0.0,84,0.00
2019-01-28T02:00,7.6,15,1.8,0.0,0.0,0.0,84,0.00
2019-01-28T03:00,7.5,1,3.6,0.0,0.0,0.0,83,0.00
2019-01-28T04:00,7.4,16,2.4,0.0,0.0,0.0,82,0.00
2019-01-28T05:00,7.0,23,1.3,0.0,0.0,0.0,82,0.00
2019-01-28T06:00,7.1,97,2.4,0.0,0.0,0.0,83,0.00
2019-01-28T07:00,8.5,93,0.8,28.0,28.0,0.0,86,0.00
2019-01-28T08:00,11.4,15,1.9,185.0,124.0,289.1,85,0.00
2019-01-28T09:00,12.8,0,2.3,320.0,232.0,242.8,83,0.00
2019-01-28T10:00,17.1,0,0.0,475.0,250.0,472.4,71,0.00
2019-01-28T11:00,17.2,0,1.3,566.0,157.0,750.7,56,0.00
2019-01-28T12:00,18.1,0,4.2,602.0,81.0,924.7,49,0.00
2019-01-28T13:00,18.4,0,6.8,557.0,96.0,868.6,47,0.00
2019-01-28T14:00,18.2,0,6.1,414.0,250.0,365.2,48,0.00
2019-01-28T15:00,18.7,6,6.7,287.0,110.0,546.4,48,0.00
2019-01-28T16:00,17.3,68,5.1,89.0,80.0,54.9,55,0.00
2019-01-28T17:00,14.6,27,8.1,0.0,0.0,0.0,70,0.00
2019-01-28T18:00,13.1,0,9.8,0.0,0.0,0.0,80,0.00
2019-01-28T19:00,11.9,0,8.8,0.0,0.0,0.0,85,0.00
2019-01-28T20:00,11.2,1,3.0,0.0,0.0,0.0,82,0.00
2019-01-28T21:00,10.6,64,3.3,0.0,0.0,0.0,84,0.00
2019-01-28T22:00,9.7,4,2.6,0.0,0.0,0.0,89,0.00
2019-01-28T23:00,9.0,11,1.8,0.0,0.0,0.0,87,0.00
2019-01-29T00:00,8.6,16,1.1,0.0,0.0,0.0,87,0.00
2019-01-29T01:00,8.2,68,3.1,0.0,0.0,0.0,88,0.00
2019-01-29T02:00,8.4,16,4.8,0.0,0.0,0.0,90,0.00
2019-01-29T03:00,8.7,49,3.3,0.0,0.0,0.0,93,0.00
2019-01-29T04:00,9.2,49,4.3,0.0,0.0,0.0,92,0.40
2019-01-29T05:00,9.0,31,2.3,0.0,0.0,0.0,88,0.00
2019-01-29T06:00,9.3,16,3.1,0.0,0.0,0.0,90,0.00
2019-01-29T07:00,10.1,27,8.4,34.0,31.0,29.9,97,0.00
2019-01-29T08:00,11.7,29,4.3,180.0,126.0,252.5,93,0.00
2019-01-29T09:00,13.1,43,4.9,339.0,183.0,426.7,86,0.00
2019-01-29T10:00,14.1,53,8.4,340.0,256.0,175.1,84,0.00
2019-01-29T11:00,14.9,52,7.6,413.0,278.0,246.1,79,0.00
2019-01-29T12:00,15.1,35,6.7,396.0,327.0,121.6,79,0.00
2019-01-29T13:00,16.4,28,9.5,457.0,202.0,476.8,76,0.00
2019-01-29T14:00,16.5,0,10.8,393.0,171.0,490.0,75,0.00
2019-01-29T15:00,15.8,16,11.5,240.0,153.0,265.3,74,0.00
2019-01-29T16:00,14.4,13,11.5,83.0,73.0,59.6,78,0.00
2019-01-29T17:00,12.6,18,6.9,0.0,0.0,0.0,84,0.00
2019-01-29T18:00,11.4,24,7.0,0.0,0.0,0.0,89,0.00
2019-01-29T19:00,10.6,29,6.2,0.0,0.0,0.0,91,0.00
2019-01-29T20:00,9.9,27,6.4,0.0,0.0,0.0,92,0.00
2019-01-29T21:00,9.3,25,5.5,0.0,0.0,0.0,93,0.00
2019-01-29T22:00,8.7,50,7.0,0.0,0.0,0.0,92,0.00
2019-01-29T23:00,9.5,61,7.9,0.0,0.0,0.0,94,0.00
2019-01-30T00:00,10.0,54,6.6,0.0,0.0,0.0,94,0.00
2019-01-30T01:00,10.3,58,8.6,0.0,0.0,0.0,93,0.00
2019-01-30T02:00,10.2,44,6.3,0.0,0.0,0.0,94,0.00
2019-01-30T03:00,9.9,72,4.4,0.0,0.0,0.0,93,0.00
2019-01-30T04:00,10.1,49,2.2,0.0,0.0,0.0,91,0.00
2019-01-30T05:00,9.6,60,2.6,0.0,0.0,0.0,90,0.00
2019-01-30T06:00,9.9,64,3.8,0.0,0.0,0.0,91,0.00
2019-01-30T07:00,9.9,52,5.4,23.0,23.0,0.0,92,0.00
2019-01-30T08:00,10.7,66,4.1,113.0,113.0,0.0,92,0.00
2019-01-30T09:00,11.5,68,4.0,216.0,216.0,0.0,91,0.00
2019-01-30T10:00,12.2,26,4.6,332.0,330.0,4.1,90,0.00
2019-01-30T11:00,13.5,9,3.9,446.0,372.0,134.0,87,0.00
