Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_Transformer(Baseline),Pred_PiT-Net(Proposed)
0.8384476752,0.0,0.6401482792002418,1.0352819,0.0051326817,1.0846395,2.2649958,1.8563620351092531,1.145366330871328
0.8471387957333333,3.0636959930916534,4.047176144812704,2.524158,3.301802,1.9353082,3.3771157,3.347759015206828,2.402930261682892
0.8643712184666666,2.352924999630727,0.9539763883062854,0.75343347,1.1615323,2.2931433,0.0,1.2659043409226698,0.7491755936476139
0.8674317337333334,1.1370133193937528,2.184222514181028,2.1264527,0.41717124,0.7437587,0.89030695,3.271664401673139,1.601640636222302
0.8881773799333333,0.0,0.2946939827548693,0.39916763,0.7773402,0.8450673,0.0,1.1218448378238994,0.4627668258344438
0.8989529382666667,5.865783776061488,2.394875111194884,3.8721676,2.1489177,1.1332022,1.0033407,4.163184535954049,3.682478826985968
0.9309989868666668,5.929846669252418,3.55115499859219,6.762496,1.362781,0.5818849,2.8546631,6.221534518773739,4.713085396592498
0.9477668739333334,1.4253311767316976,0.8884950112786683,0.6648759,1.3679988,0.67387736,3.0015328,1.8902863419752869,0.4095411146011246
0.9532695300666668,1.4016784362083623,0.604769212852843,1.2380377,2.7603424,1.8463441,1.2211452,2.7310824941354226,1.873844678679745
0.9644952862,3.943817365679862,3.786233313104997,3.2116625,2.8176992,2.1138704,4.022958,2.9915930519814014,2.3517950762336235
0.9651725675333332,7.497750504472528,9.275728398045729,6.4315867,5.8009577,7.3166676,10.715495,11.722495062817623,9.943972813519522
0.9691925306,0.0,0.9375338551583222,1.1648028,0.16755144,1.4716876,2.7183137,0.8333680293951825,0.2457235917254111
0.9753577956,3.876271660558823,4.60455919016102,3.4563718,0.25962228,2.7329297,7.1264896,7.180410199573205,4.709870537558174
0.9754413808,6.26806292267728,5.582947916040013,5.8894515,0.27914017,3.4784422,8.82819,7.726476164606661,6.550281579029798
0.9794519596,12.455275609317288,11.346875299637992,7.821503,14.868861,10.176324,8.644526,10.72905412996534,12.446929679816964
0.9797900404,3.875830746696632,2.592566465508112,0.6020125,1.1183103,2.2263885,3.8810613,4.803740361265577,4.013117234618892
0.9895578921333332,0.7384103856451816,0.6673114894889076,1.2817245,2.0604413,1.0886319,2.6207824,1.9350709360932077,1.377994753829101
0.9927650442666668,4.780195247096843,4.34484070143049,4.0502496,5.4443817,1.1210809,3.2827795,5.278808093998181,4.371702385480719
0.9928924912,1.0111755036554666,1.7320453978118648,1.926067,0.52634805,1.9576699,3.1461434,3.871800460211829,2.8715926506013867
1.0001657948,2.5326222084104235,1.973849657368752,0.9035479,2.779504,1.4298462,0.0,1.476231722787721,0.9548492980505098
1.0004632311333337,1.482823226271729,1.4045723886306247,0.64947397,1.1042892,1.1269298,0.31057,3.1252078616428225,1.212345601904573
1.0023255125333332,1.2729928916273163,1.086868075326224,0.932132,0.98231924,2.244208,2.0048997,1.082701916076947,0.6365243396983867
1.0077817810666667,2.0316681831308965,1.2745526076259115,1.2119684,1.5324302,1.909597,0.0,1.7012000307936763,0.9150627427680896
1.0078886644666667,5.275423673310425,2.8627069608007507,3.3965578,5.012993,4.054843,1.4813077,5.233713125786752,4.701885210302988
1.0105678420033763,0.0,0.105257162995535,0.3363213,0.0,0.0,0.0,0.3000226095410216,0.0609949596698213
1.0196128177333332,2.6693364522089005,1.0722581503818895,1.427631,2.7465303,0.95002234,0.0,1.5596355602381358,0.9523477346221928
1.020241824466667,12.544142239433356,11.265883857220974,11.264308,18.812605,20.161062,10.435829,15.167371391148784,15.164875715004696
1.0204089488,6.996417370684484,6.088016993429398,6.741235,0.53814334,3.5209959,8.67301,7.381769741601618,7.219078535726093
1.0300264484,7.138565144211181,3.0386199997132777,8.129985,2.8377435,1.3801639,1.8212187,5.11006072357654,5.011400885016451
1.0305846648,5.583571952421355,5.458680585010867,4.8487654,5.7076244,4.044336,4.0292816,5.37937006001786,5.610915199470616
1.0330246791333335,1.972814338097684,1.6043375150624022,1.4426205,1.2510054,1.2549242,0.4307761,2.1946410372599594,1.4876370311544953
1.0390009461333332,5.031640158126173,2.9994058302644917,4.536682,5.441406,5.3380604,2.865184,4.333380275530571,4.861217929177108
1.0405156740666668,3.994466087705384,2.7410125704936563,1.8933109,1.452007,1.337626,2.6248438,4.020218985722444,3.7265438958303863
1.0494729118666666,2.238574652206478,1.8394700919499296,4.140139,5.9253798,0.17179424,4.6565113,2.1794505750803874,1.3555057837450664
1.0508237845333337,1.4528386997942433,3.312272833095787,3.6768088,1.6978651,2.2042634,7.0186753,11.472337423484916,4.69712416165037
1.0554875425333334,1.9312201112301648,4.311476210481406,2.7481866,7.65244,2.0670755,9.73893,11.027811322262162,3.864809031694703
1.0664926637333334,6.307727722125683,5.16463096718765,5.9387107,6.2823415,2.1850536,7.474002,8.33005704408668,4.681432372319851
1.0800044316,1.41463676825981,3.0597898323633723,2.6252973,1.4859302,2.750394,2.4001858,2.803947652029917,1.873450696761081
1.0813016144666667,5.587075398798342,4.545676956308892,3.3276808,9.550917,2.1153696,4.0074496,6.795628139126135,3.4830280611287434
1.0910313056666665,4.771012915496872,3.688834171877041,3.8328273,11.36826,0.9766546,5.570083,4.891320423807721,4.4201059206456215
1.0926405865333333,0.0,0.0819410249704256,0.29657736,0.23156095,0.49953565,0.0,0.525261508168232,0.1375611632842732
1.0943612230000002,0.5533071524042767,1.9788826861056037,1.1454841,0.46801278,0.4495325,1.7702829,0.9401387601944776,0.5280694701020705
1.1015418006000002,3.000406640770181,1.8705488558159111,1.9150467,2.370795,3.9913023,1.7357509,2.7508129644314057,1.8371113421347869
1.1108906131638538,0.0,0.5155750726963537,0.3937537,0.13849558,0.75158864,4.2411838,1.271402077435204,0.2247625398175079
1.1125535968666669,3.585824378952536,4.381033061651336,2.9230018,0.21028301,2.5326188,6.59831,6.934977582417909,4.176939106941084
1.1150488044,2.397423822626201,2.8840781668789868,1.8266461,0.17275283,1.5104105,3.4645255,4.96911969203588,2.368976514671607
1.1183690800666666,1.4348976842843149,1.4737240950712078,1.1407472,0.0,1.6693103,1.4127303,2.6822734848604366,1.8676868739348385
1.1234693644,0.8570353364372004,1.2003170110571164,1.6362017,1.185257,2.1429338,0.43094468,2.361063435418027,1.2771154485836926
1.1391210246666663,1.3834304808809312,0.452850299445884,0.84146106,0.9335776,1.7914305,0.89065075,1.887783587170594,1.063547401803677
1.1519252047333337,3.2380315488404747,3.6158822483846857,2.2020025,0.19576691,1.9218346,5.0542254,6.26292367440687,3.2267551048196093
1.153138449,7.121828283381601,6.964741302692924,7.1336474,7.753916,5.0667405,5.1331773,6.505202486042268,7.0892573003574055
1.153273607,2.322175550738276,2.5212192153914303,1.8402863,0.7741329,1.5811845,1.2355326,2.6585264123936714,0.4542293445470752
1.1619991604666666,2.1974995234654795,2.145815096640024,2.3596127,2.4942589,1.8642168,3.6091263,3.3625388608850115,2.0829603489217288
