Ground Truth,LSTM,CNN,Transformer(Baseline),PiT-Net(Proposed)
1.0690898006666654,1.1709999999999994,0.49517339999999965,1.161131753247707,0.4039723823389014
2.0185194747999997,1.2420020000000012,0.5429855000000003,0.05966628206458324,0.7861852941327303
3.8430645858000023,1.430216999999999,0.9622092000000002,1.043307228607027,0.8209573571797186
1.6065092670000034,1.472278000000001,0.6672086999999998,1.52982007746302,0.9199385011068362
3.5040888860666666,1.9769290000000002,0.87045,0.4558922138237902,1.245825362967782
6.058112843333336,2.101310999999999,0.7393756000000002,0.7958577869665406,1.2023682233667605
4.041568109866666,1.5258324000000005,0.6998834999999999,0.684256424319762,1.3563975530598897
1.0436815096,1.6006745999999996,0.6587608,1.193493331296434,1.4474343138359682
2.482639165,1.3891285,0.6985609999999999,1.4623830854526925,1.454120232632195
1.7483555546666667,1.0872768,0.5564289,1.086409539253407,1.2939245801388901
0.7225594570666667,0.6284153600000001,0.2263178,1.1252849408425172,1.0014926629097105
0.07497666619999976,0.05742109999999989,0.0,1.0329815767862798,0.41269651322278417
0.2565545178000005,0.08727910000000016,0.31057,1.0004477467192783,0.5246031210168166
0.559477916933333,0.21085360000000009,1.2228515,1.0803339520994903,0.6617737487868074
0.6862255386666667,0.2061769,1.2082787,1.0762790480052375,0.8930789562127079
0.23497208199999964,0.0026588999999999086,1.1280045000000003,1.0168527694096623,0.8243112458367596
0.46084289180000004,0.5183456999999998,1.3326202999999999,0.755867347355851,0.6902700708762524
1.1027925572666675,0.3026432000000001,1.452807,0.9160201313970893,0.6073224152183405
0.7597426142666661,0.7867411,1.6388119999999997,0.6433183026702052,0.5725280303547438
0.3486640427333336,0.7604188999999999,1.2330660000000009,0.7312787924773314,0.5235789724450299
0.4852782069333337,1.5762109,1.3461569999999998,0.8411928790251721,0.5267360278535991
2.1309751032,1.4787153000000002,1.5000809999999998,0.7172685519035475,0.5330975557720841
3.378890963333333,2.0099836999999994,1.0793909999999993,0.2922664335464802,0.83286006590584
0.7479384458666671,1.796614,0.8376070000000002,0.6978381184385327,0.8907878614442444
0.18314013313333355,1.6935510000000011,0.9024870000000007,0.03789010374463153,0.961541935079488
1.7152598752000001,1.480098,0.755331,0.4103067687877555,0.5266579486548455
2.0820632103333345,1.0637709999999991,0.677605999999999,0.5498604950381836,1.0350297786103386
1.4416749365999992,0.8510200000000001,0.3374650000000017,0.08726918505319503,0.8178898539798691
13.987697353133331,0.31952200000000097,0.24331499999999906,0.4063375655489274,1.009045357988839
10.03856874293333,0.0829979999999999,0.14663300000000135,0.3189848826780093,0.505369672243809
5.117060490000001,0.256278,0.14776599999999718,0.05471068935859691,0.4388033995463978
8.968754231533332,0.9327525000000012,0.06167400000000001,0.15951841650834098,0.005042793547300306
0.9179380496666685,0.8665984999999985,0.12481700000000018,0.07058245766105564,0.0276617843901672
8.297177906333333,1.091304000000001,0.3443339999999999,0.43303266276961594,0.06259346594472603
3.3144929353333348,1.101566,0.2451270000000001,0.573433422417553,0.17292318856724087
4.420103632600001,0.9956099999999992,0.1323869999999978,0.34800462591874926,0.023873306295271846
7.1209995712000005,0.9656500000000001,0.21485299999999796,0.005675176678716198,0.09303302251976753
6.16306007,0.8751460000000009,0.13080599999999976,0.16022206445201448,0.36611557322375177
3.8350392749333295,0.9931225999999995,0.42873499999999964,0.5580840029720697,0.3650904945038729
1.3942969260000027,0.7559244000000005,0.48872599999999977,0.0902727124504441,0.4743744870922022
7.294868938533327,0.3657596999999999,0.38370700000000113,0.1928719645696919,0.4316148311634205
5.110743469199999,0.6529992999999994,1.1207719999999988,1.0759329223600211,0.3438667693492192
0.2379547219999978,0.41653699999999994,0.31683899999999987,0.531206975478085,0.5543751605307801
0.9051191586666647,0.20023429999999998,0.7335560000000001,0.3462201703793646,0.8088375184338013
4.157537276599999,0.13106920000000066,1.1605860000000003,0.7054806248206518,0.6398528781552582
1.2090620005999995,0.19848679999999952,1.1114369999999987,1.0516417158107743,0.7042716389812771
0.05559718853333351,0.44932570000000016,1.2764610000000012,0.8036024262904267,0.9202754611105508
