Regime,Model,Absolute Ramp Rate (kW)
Partly Cloudy,Transformer(Baseline),0.15186354649086553
Partly Cloudy,Transformer(Baseline),0.10096922707342415
Partly Cloudy,Transformer(Baseline),0.3844255700203867
Partly Cloudy,Transformer(Baseline),0.13621486999468857
Partly Cloudy,Transformer(Baseline),0.45924843728591824
Partly Cloudy,Transformer(Baseline),0.817656014580578
Partly Cloudy,Transformer(Baseline),0.5042788569699397
Partly Cloudy,Transformer(Baseline),0.48960453279394756
Partly Cloudy,Transformer(Baseline),0.38940729919082173
Partly Cloudy,Transformer(Baseline),1.043714079799475
Partly Cloudy,Transformer(Baseline),0.44128139263441213
Partly Cloudy,Transformer(Baseline),1.5481673883964824
Partly Cloudy,Transformer(Baseline),0.6663007751685299
Partly Cloudy,Transformer(Baseline),1.731014678338223
Partly Cloudy,Transformer(Baseline),1.1328631763564445
Partly Cloudy,Transformer(Baseline),0.9709252800027564
Partly Cloudy,Transformer(Baseline),1.1489586179554827
Partly Cloudy,Transformer(Baseline),1.0172296266590628
Partly Cloudy,Transformer(Baseline),1.4973152702824386
Partly Cloudy,Transformer(Baseline),1.2522130495736814
Partly Cloudy,Transformer(Baseline),1.4601293633406573
Partly Cloudy,Transformer(Baseline),1.1698169930582702
Partly Cloudy,Transformer(Baseline),1.335750239665618
Partly Cloudy,Transformer(Baseline),1.1989406719036158
Partly Cloudy,Transformer(Baseline),1.0327011816409586
Partly Cloudy,Transformer(Baseline),1.1300186492226223
Partly Cloudy,Transformer(Baseline),0.8420254466147801
Partly Cloudy,Transformer(Baseline),0.8487707377405282
Partly Cloudy,Transformer(Baseline),0.4551338870802857
Partly Cloudy,Transformer(Baseline),0.6529775824072805
Partly Cloudy,Transformer(Baseline),0.6408263999637089
Partly Cloudy,Transformer(Baseline),0.6383553549093577
Partly Cloudy,Transformer(Baseline),0.033698553101682016
Partly Cloudy,Transformer(Baseline),0.24543261715529585
Partly Cloudy,Transformer(Baseline),0.04124665059409516
Partly Cloudy,Transformer(Baseline),0.1357214290669182
Partly Cloudy,Transformer(Baseline),0.45985120855591965
Partly Cloudy,Transformer(Baseline),0.008260021995287303
Partly Cloudy,Transformer(Baseline),0.1862855709468585
Partly Cloudy,Transformer(Baseline),0.04892273797423563
Partly Cloudy,Transformer(Baseline),0.04220208297771855
Partly Cloudy,Transformer(Baseline),0.023982676360445154
Partly Cloudy,Transformer(Baseline),0.12771752070122222
Partly Cloudy,Transformer(Baseline),0.22399417642713448
Partly Cloudy,Transformer(Baseline),0.2748995972727135
Partly Cloudy,Transformer(Baseline),0.13567181105291937
Partly Cloudy,Transformer(Baseline),0.20496019230758478
Partly Cloudy,Transformer(Baseline),0.6589345395704589
Partly Cloudy,Transformer(Baseline),0.22650891502222592
Partly Cloudy,Transformer(Baseline),0.22111188506180568
Partly Cloudy,Transformer(Baseline),0.19177169637795544
Partly Cloudy,Transformer(Baseline),0.9528473775022759
Partly Cloudy,Transformer(Baseline),0.4004615421385269
Partly Cloudy,Transformer(Baseline),0.601172952504542
Partly Cloudy,Transformer(Baseline),0.8605885602766374
Partly Cloudy,Transformer(Baseline),0.6623682508146125
Partly Cloudy,Transformer(Baseline),0.8103581138388583
Partly Cloudy,Transformer(Baseline),0.8567130531954036
Partly Cloudy,Transformer(Baseline),0.9443373649320549
Partly Cloudy,Transformer(Baseline),0.9164396346511405
Partly Cloudy,Transformer(Baseline),1.158120186773047
Partly Cloudy,Transformer(Baseline),0.8963414288433564
Partly Cloudy,Transformer(Baseline),1.2490381946947506
Partly Cloudy,Transformer(Baseline),0.7075044948831337
Partly Cloudy,Transformer(Baseline),1.063739729623272
Partly Cloudy,Transformer(Baseline),0.802712654081347
Partly Cloudy,Transformer(Baseline),0.978550854148093
Partly Cloudy,Transformer(Baseline),0.3979614808977878
Partly Cloudy,Transformer(Baseline),0.31000141126582115
Partly Cloudy,Transformer(Baseline),0.7484047310750661
Partly Cloudy,Transformer(Baseline),0.29466302761318985
Partly Cloudy,Transformer(Baseline),0.5273218856911264
Partly Cloudy,Transformer(Baseline),0.6456475239142634
Partly Cloudy,Transformer(Baseline),0.13740693344389499
Partly Cloudy,Transformer(Baseline),0.26220900654572077
Partly Cloudy,Transformer(Baseline),0.1922281881755925
Partly Cloudy,Transformer(Baseline),0.2791925468759775
Partly Cloudy,Transformer(Baseline),0.3658927983569491
Partly Cloudy,Transformer(Baseline),0.273353512365178
Partly Cloudy,Transformer(Baseline),0.02081200263414651
Partly Cloudy,Transformer(Baseline),0.6545003587432561
Partly Cloudy,Transformer(Baseline),0.27171848189298053
Partly Cloudy,Transformer(Baseline),0.5915179442309952
Partly Cloudy,Transformer(Baseline),0.4743191977936245
Partly Cloudy,Transformer(Baseline),0.6646800750849167
Partly Cloudy,Transformer(Baseline),0.6210234511775035
Partly Cloudy,Transformer(Baseline),1.2573096761662654
Partly Cloudy,Transformer(Baseline),1.0382645586703694
Partly Cloudy,Transformer(Baseline),1.1064518619260646
Partly Cloudy,Transformer(Baseline),1.22771965847513
Partly Cloudy,Transformer(Baseline),1.2892094389764606
Partly Cloudy,Transformer(Baseline),1.2429933507278923
Partly Cloudy,Transformer(Baseline),1.0540565556006942
Partly Cloudy,Transformer(Baseline),1.199372558757696
Partly Cloudy,Transformer(Baseline),1.356534876755687
Partly Cloudy,Transformer(Baseline),1.1501407876965608
Partly Cloudy,Transformer(Baseline),1.2124931417718416
Partly Cloudy,Transformer(Baseline),1.0277160000555519
Partly Cloudy,Transformer(Baseline),0.7583744001361374
Partly Cloudy,Transformer(Baseline),1.1304030544274521
Partly Cloudy,Transformer(Baseline),0.6170663777417058
Partly Cloudy,Transformer(Baseline),0.33576861267588853
Partly Cloudy,Transformer(Baseline),0.8330907156857439
Partly Cloudy,Transformer(Baseline),0.19025684038040325
Partly Cloudy,Transformer(Baseline),0.5551946904231482
Partly Cloudy,Transformer(Baseline),0.41052431011090107
Partly Cloudy,Transformer(Baseline),0.033295308560116865
Partly Cloudy,Transformer(Baseline),0.49634876663374605
Partly Cloudy,Transformer(Baseline),0.5068915849379572
Partly Cloudy,Transformer(Baseline),0.17962279455760566
Partly Cloudy,Transformer(Baseline),0.04134692605731338
Partly Cloudy,Transformer(Baseline),0.24594129097085293
Partly Cloudy,Transformer(Baseline),0.3058285002482162
Partly Cloudy,Transformer(Baseline),0.030688255532689723
Partly Cloudy,Transformer(Baseline),0.2116156246974814
Partly Cloudy,Transformer(Baseline),0.31731395516909267
Partly Cloudy,Transformer(Baseline),0.5349182221105018
Partly Cloudy,Transformer(Baseline),0.06576533398761342
Partly Cloudy,Transformer(Baseline),1.113731565833632
Partly Cloudy,Transformer(Baseline),0.4704699942007107
Partly Cloudy,Transformer(Baseline),1.4297000545905494
Partly Cloudy,Transformer(Baseline),1.0912742493367666
Partly Cloudy,Transformer(Baseline),1.211226765445165
Partly Cloudy,Transformer(Baseline),1.1625425655604102
Partly Cloudy,Transformer(Baseline),1.7083988922088986
Partly Cloudy,Transformer(Baseline),1.4473573947525051
Partly Cloudy,Transformer(Baseline),1.3517068652714381
Partly Cloudy,Transformer(Baseline),1.6128208116990042
Partly Cloudy,Transformer(Baseline),1.741022118425355
Partly Cloudy,Transformer(Baseline),1.754047708776456
Partly Cloudy,Transformer(Baseline),1.593413693966089
Partly Cloudy,Transformer(Baseline),1.4491380993684757
Partly Cloudy,Transformer(Baseline),1.496808960140136
Partly Cloudy,Transformer(Baseline),1.4052803400756186
Partly Cloudy,Transformer(Baseline),0.896440192519897
Partly Cloudy,Transformer(Baseline),0.8637691440950999
Partly Cloudy,Transformer(Baseline),0.8515965405788108
Partly Cloudy,Transformer(Baseline),0.5171454957183634
Partly Cloudy,Transformer(Baseline),0.7835271636300583
Partly Cloudy,Transformer(Baseline),0.7790572861802119
Partly Cloudy,Transformer(Baseline),0.26458466714947093
Partly Cloudy,Transformer(Baseline),0.21698451249346462
Partly Cloudy,Transformer(Baseline),0.43166697894629635
Partly Cloudy,Transformer(Baseline),0.07118015478087614
Partly Cloudy,Transformer(Baseline),0.268263153155182
Partly Cloudy,Transformer(Baseline),0.19443136313299192
Partly Cloudy,Transformer(Baseline),0.4266392412266029
Partly Cloudy,Transformer(Baseline),0.2798183884313481
Partly Cloudy,Transformer(Baseline),0.17525531521023652
Partly Cloudy,Transformer(Baseline),0.9732534549386536
Partly Cloudy,Transformer(Baseline),0.6254393611541147
Partly Cloudy,Transformer(Baseline),0.9564304908889181
Partly Cloudy,Transformer(Baseline),1.0585369647757226
Partly Cloudy,Transformer(Baseline),0.9673405797718733
Partly Cloudy,Transformer(Baseline),1.5368961462665371
Partly Cloudy,Transformer(Baseline),1.5200196016002714
Partly Cloudy,Transformer(Baseline),1.4563402225354505
Partly Cloudy,Transformer(Baseline),1.7510099092603992
Partly Cloudy,Transformer(Baseline),1.8146914084377412
Partly Cloudy,Transformer(Baseline),1.7856659015249252
Partly Cloudy,Transformer(Baseline),1.5770448586594945
Partly Cloudy,Transformer(Baseline),0.058628862195724274
Partly Cloudy,Transformer(Baseline),1.3104613039648987
Partly Cloudy,Transformer(Baseline),0.6052258708560965
Partly Cloudy,Transformer(Baseline),0.5088816858865508
Partly Cloudy,Transformer(Baseline),0.9481071880816438
Partly Cloudy,Transformer(Baseline),0.5785754239795562
Partly Cloudy,Transformer(Baseline),0.1678816459117627
Partly Cloudy,Transformer(Baseline),0.7597621272842972
Partly Cloudy,Transformer(Baseline),0.10908594977550123
Partly Cloudy,Transformer(Baseline),1.0925542560498727
Partly Cloudy,Transformer(Baseline),0.14145214840093168
Partly Cloudy,Transformer(Baseline),0.6422703487083563
Partly Cloudy,Transformer(Baseline),0.3401536075926437
Partly Cloudy,Transformer(Baseline),0.19447497176851058
Partly Cloudy,Transformer(Baseline),0.2417876540196442
Partly Cloudy,Transformer(Baseline),0.6409533375452448
Partly Cloudy,Transformer(Baseline),0.033349593132181
Partly Cloudy,Transformer(Baseline),0.21418680534266876
Partly Cloudy,Transformer(Baseline),0.02271159283748858
Partly Cloudy,Transformer(Baseline),1.542548968328651
Partly Cloudy,Transformer(Baseline),0.43013428968860623
Partly Cloudy,Transformer(Baseline),0.3590000611467179
Partly Cloudy,Transformer(Baseline),1.4707617977379783
Partly Cloudy,Transformer(Baseline),0.7559314997747029
Partly Cloudy,Transformer(Baseline),1.1123643861106096
Partly Cloudy,Transformer(Baseline),0.7664515777843262
Partly Cloudy,Transformer(Baseline),1.6074039873607973
Partly Cloudy,Transformer(Baseline),0.7967168085658713
Partly Cloudy,Transformer(Baseline),1.500529257172926
Partly Cloudy,Transformer(Baseline),1.6642127596291916
Partly Cloudy,Transformer(Baseline),1.674394758176101
Partly Cloudy,Transformer(Baseline),1.4325505526090385
Partly Cloudy,Transformer(Baseline),1.4766501165183819
Partly Cloudy,Transformer(Baseline),1.189282343448621
Partly Cloudy,Transformer(Baseline),1.4217243830134532
Partly Cloudy,Transformer(Baseline),0.8088856824115904
Partly Cloudy,Transformer(Baseline),0.5518736679143839
Partly Cloudy,Transformer(Baseline),0.9175051002106844
Partly Cloudy,Transformer(Baseline),0.2998360574290029
Partly Cloudy,Transformer(Baseline),0.9115919563310158
Partly Cloudy,Transformer(Baseline),0.4817837031138197
Partly Cloudy,Transformer(Baseline),0.1487349785008405
Partly Cloudy,Transformer(Baseline),0.1888177875806818
Partly Cloudy,Transformer(Baseline),0.19871469445939027
Partly Cloudy,Transformer(Baseline),0.11506778913031113
Partly Cloudy,Transformer(Baseline),0.06382933845238625
Partly Cloudy,Transformer(Baseline),0.32612523944247584
Partly Cloudy,Transformer(Baseline),0.019836623385543817
Partly Cloudy,Transformer(Baseline),0.4605844055793522
Partly Cloudy,Transformer(Baseline),0.0465074168883195
Partly Cloudy,Transformer(Baseline),0.9315620866294214
Partly Cloudy,Transformer(Baseline),0.961206871044272
Partly Cloudy,Transformer(Baseline),0.4698783397899877
Partly Cloudy,Transformer(Baseline),1.0036705205795862
Partly Cloudy,Transformer(Baseline),1.035949523817802
Partly Cloudy,Transformer(Baseline),1.1109756153090515
Partly Cloudy,Transformer(Baseline),1.4778830086479218
Partly Cloudy,Transformer(Baseline),1.1743045345550938
Partly Cloudy,Transformer(Baseline),1.5551453269759383
Partly Cloudy,Transformer(Baseline),1.56404437770476
Partly Cloudy,Transformer(Baseline),1.6389968559602788
Partly Cloudy,Transformer(Baseline),1.4364233461475355
Partly Cloudy,Transformer(Baseline),1.0271036253673846
Partly Cloudy,Transformer(Baseline),1.083612377499093
Partly Cloudy,Transformer(Baseline),1.063458620353928
Partly Cloudy,Transformer(Baseline),1.238006733849601
Partly Cloudy,Transformer(Baseline),1.036810952510459
Partly Cloudy,Transformer(Baseline),0.9139858569259838
Partly Cloudy,Transformer(Baseline),1.4165115073939
Partly Cloudy,Transformer(Baseline),1.0074807354548003
Partly Cloudy,Transformer(Baseline),0.9778994946297246
Partly Cloudy,Transformer(Baseline),1.0500622314603607
Partly Cloudy,Transformer(Baseline),0.5041008478040219
Partly Cloudy,Transformer(Baseline),0.9753128426109505
Partly Cloudy,Transformer(Baseline),1.0412273182658733
Partly Cloudy,Transformer(Baseline),0.31468588311632395
Partly Cloudy,Transformer(Baseline),0.343116955410407
Partly Cloudy,Transformer(Baseline),0.7539446255757944
Partly Cloudy,Transformer(Baseline),0.20565406737729397
Partly Cloudy,Transformer(Baseline),0.06474345900992517
Partly Cloudy,Transformer(Baseline),0.33751881125517613
Partly Cloudy,Transformer(Baseline),0.07542506334658583
Partly Cloudy,Transformer(Baseline),0.02192882488709813
Partly Cloudy,Transformer(Baseline),0.8785907774505617
Partly Cloudy,Transformer(Baseline),0.2893359397107158
Partly Cloudy,Transformer(Baseline),0.6565247951593385
Partly Cloudy,Transformer(Baseline),0.8163330603432257
Partly Cloudy,Transformer(Baseline),1.328715920515684
Partly Cloudy,Transformer(Baseline),0.7667495629675436
Partly Cloudy,Transformer(Baseline),1.7586632932841937
Partly Cloudy,Transformer(Baseline),1.039518107138269
Partly Cloudy,Transformer(Baseline),1.3892859018391013
Partly Cloudy,Transformer(Baseline),1.229534506147333
Partly Cloudy,Transformer(Baseline),1.7113984010877714
Partly Cloudy,Transformer(Baseline),1.337672266325888
Partly Cloudy,Transformer(Baseline),1.233975879970761
Partly Cloudy,Transformer(Baseline),0.8981797919192633
Partly Cloudy,Transformer(Baseline),0.20113982062162616
Partly Cloudy,Transformer(Baseline),1.5341420483049895
Partly Cloudy,Transformer(Baseline),0.9820255279892827
Partly Cloudy,Transformer(Baseline),0.6073921312229675
Partly Cloudy,Transformer(Baseline),0.9156038938451214
Partly Cloudy,Transformer(Baseline),0.7027007441378963
Partly Cloudy,Transformer(Baseline),0.017311897140432464
Partly Cloudy,Transformer(Baseline),1.3759682316571968
Partly Cloudy,Transformer(Baseline),0.3686049493377741
Partly Cloudy,Transformer(Baseline),0.791259043475316
Partly Cloudy,Transformer(Baseline),0.5903251155973024
Partly Cloudy,Transformer(Baseline),0.6413641496529952
Partly Cloudy,Transformer(Baseline),0.16364203375735897
Partly Cloudy,Transformer(Baseline),0.3523040193853255
Partly Cloudy,Transformer(Baseline),0.8586319574951045
Partly Cloudy,Transformer(Baseline),0.20519691852260458
Partly Cloudy,Transformer(Baseline),0.03761484632343226
Partly Cloudy,Transformer(Baseline),0.2914843313076556
Partly Cloudy,Transformer(Baseline),0.41983321035803556
Partly Cloudy,Transformer(Baseline),1.5493931914128876
Partly Cloudy,Transformer(Baseline),0.36054550726257517
Partly Cloudy,Transformer(Baseline),0.17226235245416532
Partly Cloudy,Transformer(Baseline),1.4775697931752472
Partly Cloudy,Transformer(Baseline),0.7235331261842521
Partly Cloudy,Transformer(Baseline),0.7575408471619971
Partly Cloudy,Transformer(Baseline),0.36533295332337445
Partly Cloudy,Transformer(Baseline),1.5200834899216664
Partly Cloudy,Transformer(Baseline),0.5576027732145192
Partly Cloudy,Transformer(Baseline),0.5230238051961256
Partly Cloudy,Transformer(Baseline),0.880651591549805
Partly Cloudy,Transformer(Baseline),0.7519389790342841
Partly Cloudy,Transformer(Baseline),0.7547637966002261
Partly Cloudy,Transformer(Baseline),1.0120000251601415
Partly Cloudy,Transformer(Baseline),1.418082573265539
Partly Cloudy,Transformer(Baseline),0.9362376628766254
Partly Cloudy,Transformer(Baseline),1.238145734406272
Partly Cloudy,Transformer(Baseline),1.353118646777519
Partly Cloudy,Transformer(Baseline),1.1332222407493502
Partly Cloudy,Transformer(Baseline),0.4408326368937576
Partly Cloudy,Transformer(Baseline),1.2964643275576186
Partly Cloudy,Transformer(Baseline),0.856648355150682
Partly Cloudy,Transformer(Baseline),0.05400254267845739
Partly Cloudy,Transformer(Baseline),0.5646671047894163
Partly Cloudy,Transformer(Baseline),0.9494176249315274
Partly Cloudy,Transformer(Baseline),0.5574512146731472
Partly Cloudy,Transformer(Baseline),1.3437209814674347
Partly Cloudy,Transformer(Baseline),0.060360116085943716
Partly Cloudy,Transformer(Baseline),0.013480260747996908
Partly Cloudy,Transformer(Baseline),0.5402352765046157
Partly Cloudy,Transformer(Baseline),0.07221854440723163
Partly Cloudy,Transformer(Baseline),0.626278885327082
Partly Cloudy,Transformer(Baseline),1.2428749722700356
Partly Cloudy,Transformer(Baseline),1.3485522917865502
Partly Cloudy,Transformer(Baseline),1.0448674295997566
Partly Cloudy,Transformer(Baseline),0.5306796939610354
Partly Cloudy,Transformer(Baseline),1.5516549750988151
Partly Cloudy,Transformer(Baseline),0.3406390324817643
Partly Cloudy,Transformer(Baseline),0.47653250542615666
Partly Cloudy,Transformer(Baseline),1.4217955949132914
Partly Cloudy,Transformer(Baseline),1.0780531698878306
Partly Cloudy,Transformer(Baseline),0.4983556246729197
Partly Cloudy,Transformer(Baseline),0.8038299628214602
Partly Cloudy,Transformer(Baseline),1.7301350214463618
Partly Cloudy,Transformer(Baseline),1.0372541048347008
Partly Cloudy,Transformer(Baseline),0.8997366554427568
Partly Cloudy,Transformer(Baseline),1.2648923100761778
Partly Cloudy,Transformer(Baseline),1.4276898090514107
Partly Cloudy,Transformer(Baseline),1.2841800396759226
Partly Cloudy,Transformer(Baseline),0.9661356106807593
Partly Cloudy,Transformer(Baseline),1.083914127772097
Partly Cloudy,Transformer(Baseline),0.9903373701514844
Partly Cloudy,Transformer(Baseline),0.8885576853912225
Partly Cloudy,Transformer(Baseline),0.7676737849217421
Partly Cloudy,Transformer(Baseline),0.6866048076653497
Partly Cloudy,Transformer(Baseline),1.0332122968878013
Partly Cloudy,Transformer(Baseline),0.8250412667072666
Partly Cloudy,Transformer(Baseline),0.01351181794263745
Partly Cloudy,Transformer(Baseline),0.4343715493627709
Partly Cloudy,Transformer(Baseline),0.04384612292822787
Partly Cloudy,Transformer(Baseline),0.47078278179110455
Partly Cloudy,Transformer(Baseline),0.47066179178211875
Partly Cloudy,Transformer(Baseline),0.17426735179335928
Partly Cloudy,Transformer(Baseline),0.02404557176919475
Partly Cloudy,Transformer(Baseline),0.009848106540433221
Partly Cloudy,Transformer(Baseline),0.18651768757365694
Partly Cloudy,Transformer(Baseline),0.05594456890638
Partly Cloudy,Transformer(Baseline),0.3021771362372494
Partly Cloudy,Transformer(Baseline),0.7951411935083534
Partly Cloudy,Transformer(Baseline),0.3115276850947293
Partly Cloudy,Transformer(Baseline),0.14525704488083413
Partly Cloudy,Transformer(Baseline),0.3988278382588799
Partly Cloudy,Transformer(Baseline),0.547632996629849
Partly Cloudy,Transformer(Baseline),0.04065881710807062
Partly Cloudy,Transformer(Baseline),0.11760861301083914
Partly Cloudy,Transformer(Baseline),0.02431410798188871
Partly Cloudy,Transformer(Baseline),1.1219851506298752
Partly Cloudy,Transformer(Baseline),0.2431093736459431
Partly Cloudy,Transformer(Baseline),0.4624916561326593
Partly Cloudy,Transformer(Baseline),1.0014004574407007
Partly Cloudy,Transformer(Baseline),0.4365970011634639
Partly Cloudy,Transformer(Baseline),0.9995091874439792
Partly Cloudy,Transformer(Baseline),1.2432709709153986
Partly Cloudy,Transformer(Baseline),0.9468761876224905
Partly Cloudy,Transformer(Baseline),1.1155070625717682
Partly Cloudy,Transformer(Baseline),1.2295647980943167
Partly Cloudy,Transformer(Baseline),1.3732417715001102
Partly Cloudy,Transformer(Baseline),1.1699277741938214
Partly Cloudy,Transformer(Baseline),1.4668625879966566
Partly Cloudy,Transformer(Baseline),1.0471123920272936
Partly Cloudy,Transformer(Baseline),1.1023220819444859
Partly Cloudy,Transformer(Baseline),0.9402680300441357
Partly Cloudy,Transformer(Baseline),0.932185723054948
Partly Cloudy,Transformer(Baseline),0.44742562341789593
Partly Cloudy,Transformer(Baseline),0.5662258373794486
Partly Cloudy,Transformer(Baseline),0.2605453073120394
Partly Cloudy,Transformer(Baseline),0.47922542840353444
Partly Cloudy,Transformer(Baseline),0.4123114682850346
Partly Cloudy,Transformer(Baseline),0.03451834669693987
Partly Cloudy,Transformer(Baseline),0.43602441324192753
Partly Cloudy,Transformer(Baseline),0.40931356292682075
Partly Cloudy,Transformer(Baseline),0.207059104367465
Partly Cloudy,Transformer(Baseline),0.15016672822826038
Partly Cloudy,Transformer(Baseline),0.34546685260230703
Partly Cloudy,Transformer(Baseline),0.1925656629193142
Partly Cloudy,Transformer(Baseline),0.2530379890250032
Partly Cloudy,Transformer(Baseline),0.5318330286080872
Partly Cloudy,Transformer(Baseline),0.2981948617820045
Partly Cloudy,Transformer(Baseline),0.08413737243717634
Partly Cloudy,Transformer(Baseline),0.23714482836232875
Partly Cloudy,Transformer(Baseline),0.32020845617739724
Partly Cloudy,Transformer(Baseline),0.049315727654574815
Partly Cloudy,Transformer(Baseline),1.0052578821160605
Partly Cloudy,Transformer(Baseline),0.9535136800010235
Partly Cloudy,Transformer(Baseline),0.47886478088028106
Partly Cloudy,Transformer(Baseline),0.7910775485718418
Partly Cloudy,Transformer(Baseline),1.109326383832176
Partly Cloudy,Transformer(Baseline),1.1653567770780873
Partly Cloudy,Transformer(Baseline),1.0641746034470678
Partly Cloudy,Transformer(Baseline),1.1443259522788853
Partly Cloudy,Transformer(Baseline),1.3778388521334146
Partly Cloudy,Transformer(Baseline),1.2732994785945637
Partly Cloudy,Transformer(Baseline),1.1998760731234086
Partly Cloudy,Transformer(Baseline),1.339632799463237
Partly Cloudy,Transformer(Baseline),1.5837328398689339
Partly Cloudy,Transformer(Baseline),1.6531583842096804
Partly Cloudy,Transformer(Baseline),1.6530336077765524
Partly Cloudy,Transformer(Baseline),1.6619968208179756
Partly Cloudy,Transformer(Baseline),1.4808032688139807
Partly Cloudy,Transformer(Baseline),1.505569973153344
Partly Cloudy,Transformer(Baseline),1.4773139578933208
Partly Cloudy,Transformer(Baseline),1.0092873133762197
Partly Cloudy,Transformer(Baseline),0.9435543239295381
Partly Cloudy,Transformer(Baseline),1.1410922438873463
Partly Cloudy,Transformer(Baseline),0.6432150306896389
Partly Cloudy,Transformer(Baseline),0.8112974838008178
Partly Cloudy,Transformer(Baseline),0.8329871212817643
Partly Cloudy,Transformer(Baseline),0.3054277320350387
Partly Cloudy,Transformer(Baseline),0.46302910734824465
Partly Cloudy,Transformer(Baseline),0.6488493140439004
Partly Cloudy,Transformer(Baseline),0.08358200474377853
Partly Cloudy,Transformer(Baseline),0.3419279194323046
Partly Cloudy,Transformer(Baseline),0.2952049136098509
Partly Cloudy,Transformer(Baseline),0.21573504580846148
Partly Cloudy,Transformer(Baseline),0.30164275314342603
Partly Cloudy,Transformer(Baseline),0.6212901870698815
Partly Cloudy,Transformer(Baseline),0.4280124430482708
Partly Cloudy,Transformer(Baseline),0.5036205945548495
Partly Cloudy,Transformer(Baseline),0.6747143004550473
Partly Cloudy,Transformer(Baseline),0.5859817120212725
Partly Cloudy,Transformer(Baseline),0.488730144172667
Partly Cloudy,Transformer(Baseline),1.1598988752742407
Partly Cloudy,Transformer(Baseline),1.12875963886888
Partly Cloudy,Transformer(Baseline),0.8927913946208825
Partly Cloudy,Transformer(Baseline),1.2817198614609975
Partly Cloudy,Transformer(Baseline),1.3665780361567812
Partly Cloudy,Transformer(Baseline),1.67882175462052
Partly Cloudy,Transformer(Baseline),1.4226556083625894
Partly Cloudy,Transformer(Baseline),1.4046337049818014
Partly Cloudy,Transformer(Baseline),1.693621347101284
Partly Cloudy,Transformer(Baseline),1.6517465926760746
Partly Cloudy,Transformer(Baseline),1.270592215873079
Partly Cloudy,Transformer(Baseline),1.4443340418998778
Partly Cloudy,Transformer(Baseline),1.4833692762753232
Partly Cloudy,Transformer(Baseline),1.3673051167498675
Partly Cloudy,Transformer(Baseline),1.2386930279554482
Partly Cloudy,Transformer(Baseline),1.3908845284649765
Partly Cloudy,Transformer(Baseline),1.098851869357155
Partly Cloudy,Transformer(Baseline),1.306445839820519
Partly Cloudy,Transformer(Baseline),0.8136916978483946
Partly Cloudy,Transformer(Baseline),0.625263322905889
Partly Cloudy,Transformer(Baseline),0.9738046122043809
Partly Cloudy,Transformer(Baseline),0.5306975050211271
Partly Cloudy,Transformer(Baseline),0.7798526483145132
Partly Cloudy,Transformer(Baseline),0.5781855696947922
Partly Cloudy,Transformer(Baseline),0.3317842177258221
Partly Cloudy,Transformer(Baseline),0.44037990984562825
Partly Cloudy,Transformer(Baseline),0.16761905602281146
Partly Cloudy,Transformer(Baseline),0.24828498005935984
Partly Cloudy,Transformer(Baseline),0.06673663240582428
Partly Cloudy,Transformer(Baseline),0.12568500299248342
Partly Cloudy,Transformer(Baseline),0.0062899771205096044
Partly Cloudy,Transformer(Baseline),0.2748621524680708
Partly Cloudy,Transformer(Baseline),0.29667669575166045
Partly Cloudy,Transformer(Baseline),0.5141830030666554
Partly Cloudy,Transformer(Baseline),0.44039001226921926
Partly Cloudy,Transformer(Baseline),0.5414137175002232
Partly Cloudy,Transformer(Baseline),0.4223243313019118
Partly Cloudy,Transformer(Baseline),0.5315842715397743
Partly Cloudy,Transformer(Baseline),0.8438340716342285
Partly Cloudy,Transformer(Baseline),1.1116201493959235
Partly Cloudy,Transformer(Baseline),0.7231025209389248
Partly Cloudy,Transformer(Baseline),1.2152507856295287
Partly Cloudy,Transformer(Baseline),1.0478901733134727
Partly Cloudy,Transformer(Baseline),1.3478402558728302
Partly Cloudy,Transformer(Baseline),1.292195186693208
Partly Cloudy,Transformer(Baseline),1.335177841536189
Partly Cloudy,Transformer(Baseline),1.5537577066872101
Partly Cloudy,Transformer(Baseline),1.5934794090179851
Partly Cloudy,Transformer(Baseline),1.4044294176007515
Partly Cloudy,Transformer(Baseline),1.3229771662594247
Partly Cloudy,Transformer(Baseline),1.2427183059096447
Partly Cloudy,Transformer(Baseline),1.4439104729212175
Partly Cloudy,Transformer(Baseline),1.32723559590716
Partly Cloudy,Transformer(Baseline),1.2128091050890042
Partly Cloudy,Transformer(Baseline),1.3017441067740467
Partly Cloudy,Transformer(Baseline),0.8935621323008576
Partly Cloudy,Transformer(Baseline),1.5266343372613935
Partly Cloudy,Transformer(Baseline),0.7124842633154298
Partly Cloudy,Transformer(Baseline),0.288087537509627
Partly Cloudy,Transformer(Baseline),0.880937776076312
Partly Cloudy,Transformer(Baseline),0.43898529183585744
Partly Cloudy,Transformer(Baseline),0.3891258286609034
Partly Cloudy,Transformer(Baseline),0.5710187715130512
Partly Cloudy,Transformer(Baseline),0.3242887268702468
Partly Cloudy,Transformer(Baseline),0.07084145599521996
Partly Cloudy,Transformer(Baseline),0.3937022114307318
Partly Cloudy,Transformer(Baseline),0.1017428022472906
Partly Cloudy,Transformer(Baseline),0.08054629102581856
Partly Cloudy,Transformer(Baseline),0.5729558608687721
Partly Cloudy,Transformer(Baseline),0.18578017956873083
Partly Cloudy,Transformer(Baseline),0.2519148167761145
Partly Cloudy,Transformer(Baseline),0.3322307685161938
Partly Cloudy,Transformer(Baseline),0.5537192807117695
