Regime,Model,Absolute Error (kW)
Partly Cloudy,PiT-Net(Proposed),0.9588152294804004
Partly Cloudy,PiT-Net(Proposed),0.9016340430941874
Partly Cloudy,PiT-Net(Proposed),2.6141759766853916
Partly Cloudy,PiT-Net(Proposed),1.632866019576639
Partly Cloudy,PiT-Net(Proposed),1.8298911899294659
Partly Cloudy,PiT-Net(Proposed),2.9182541619766695
Partly Cloudy,PiT-Net(Proposed),2.984895081735381
Partly Cloudy,PiT-Net(Proposed),5.315765162746276
Partly Cloudy,PiT-Net(Proposed),0.03842314991358009
Partly Cloudy,PiT-Net(Proposed),1.266971083517337
Partly Cloudy,PiT-Net(Proposed),3.7270806375897134
Partly Cloudy,PiT-Net(Proposed),6.089917485230327
Partly Cloudy,PiT-Net(Proposed),3.9149589798146334
Partly Cloudy,PiT-Net(Proposed),3.592749873552302
Partly Cloudy,PiT-Net(Proposed),2.612098949975705
Partly Cloudy,PiT-Net(Proposed),0.8763256316715591
Partly Cloudy,PiT-Net(Proposed),0.8081141018198368
Partly Cloudy,PiT-Net(Proposed),1.7664280382810622
Partly Cloudy,PiT-Net(Proposed),1.9592654290096112
Partly Cloudy,PiT-Net(Proposed),2.5238138418857723
Partly Cloudy,PiT-Net(Proposed),1.2853510224387068
Partly Cloudy,PiT-Net(Proposed),0.13961698008269385
Partly Cloudy,PiT-Net(Proposed),0.34861739464896224
Partly Cloudy,PiT-Net(Proposed),0.42541055409888956
Partly Cloudy,PiT-Net(Proposed),0.7365924431475527
Partly Cloudy,PiT-Net(Proposed),1.414405487327257
Partly Cloudy,PiT-Net(Proposed),1.4177990312645399
Partly Cloudy,PiT-Net(Proposed),2.867271788924875
Partly Cloudy,PiT-Net(Proposed),0.7300712668650977
Partly Cloudy,PiT-Net(Proposed),2.7969615935967505
Partly Cloudy,PiT-Net(Proposed),4.27422007996497
Partly Cloudy,PiT-Net(Proposed),2.6283520979827477
Partly Cloudy,PiT-Net(Proposed),4.038143472172829
Partly Cloudy,PiT-Net(Proposed),0.317167602041895
Partly Cloudy,PiT-Net(Proposed),3.925878526486427
Partly Cloudy,PiT-Net(Proposed),4.0570231953327
Partly Cloudy,PiT-Net(Proposed),1.5260430234268405
Partly Cloudy,PiT-Net(Proposed),5.176446719096877
Partly Cloudy,PiT-Net(Proposed),5.431912610963578
Partly Cloudy,PiT-Net(Proposed),0.350795780080416
Partly Cloudy,PiT-Net(Proposed),5.448334008254362
Partly Cloudy,PiT-Net(Proposed),6.136555794324337
Partly Cloudy,PiT-Net(Proposed),3.6606774684027403
Partly Cloudy,PiT-Net(Proposed),1.4895402514968286
Partly Cloudy,PiT-Net(Proposed),4.853675054845052
Partly Cloudy,PiT-Net(Proposed),5.271957076201172
Partly Cloudy,PiT-Net(Proposed),5.486247120705759
Partly Cloudy,PiT-Net(Proposed),6.16577403966164
Partly Cloudy,PiT-Net(Proposed),8.34977004143829
Partly Cloudy,PiT-Net(Proposed),11.404232231063657
Partly Cloudy,PiT-Net(Proposed),4.518496349432294
Partly Cloudy,PiT-Net(Proposed),10.94434309919271
Partly Cloudy,PiT-Net(Proposed),9.68325015284137
Partly Cloudy,PiT-Net(Proposed),3.0594404506578883
Partly Cloudy,PiT-Net(Proposed),1.7363448235310628
Partly Cloudy,PiT-Net(Proposed),0.7627009802332516
Partly Cloudy,PiT-Net(Proposed),0.6721835277950987
Partly Cloudy,PiT-Net(Proposed),0.6116266362693494
Partly Cloudy,PiT-Net(Proposed),0.6147236104905254
Partly Cloudy,PiT-Net(Proposed),0.6783195062012979
Partly Cloudy,PiT-Net(Proposed),0.6431967117926689
Partly Cloudy,PiT-Net(Proposed),0.6927350080096559
Partly Cloudy,PiT-Net(Proposed),0.6589254417264616
Partly Cloudy,PiT-Net(Proposed),0.5684731161353334
Partly Cloudy,PiT-Net(Proposed),0.5407328698508582
Partly Cloudy,PiT-Net(Proposed),0.42976963717742755
Partly Cloudy,PiT-Net(Proposed),0.450353050959138
Partly Cloudy,PiT-Net(Proposed),0.39267204347244977
Partly Cloudy,PiT-Net(Proposed),0.280291650400601
Partly Cloudy,PiT-Net(Proposed),0.1672615176316743
Partly Cloudy,PiT-Net(Proposed),0.14503657259065506
Partly Cloudy,PiT-Net(Proposed),0.0755736228629893
Partly Cloudy,PiT-Net(Proposed),0.029428513789890753
Partly Cloudy,RandomForest,0.08454256279289085
Partly Cloudy,RandomForest,0.6855804354277837
Partly Cloudy,RandomForest,1.6361559457034027
Partly Cloudy,RandomForest,2.6010726708080525
Partly Cloudy,RandomForest,3.590437553664522
Partly Cloudy,RandomForest,4.455575894074008
Partly Cloudy,RandomForest,5.444150002105219
Partly Cloudy,RandomForest,7.139348441602145
Partly Cloudy,RandomForest,2.4768718687055244
Partly Cloudy,RandomForest,2.862024342503359
Partly Cloudy,RandomForest,3.0547194749260846
Partly Cloudy,RandomForest,4.826939491498418
Partly Cloudy,RandomForest,4.501545797638066
Partly Cloudy,RandomForest,1.1181497810102918
Partly Cloudy,RandomForest,2.7444798977869276
Partly Cloudy,RandomForest,2.069449774843859
Partly Cloudy,RandomForest,5.197459458300507
Partly Cloudy,RandomForest,7.963812722831932
Partly Cloudy,RandomForest,0.9715412657857261
Partly Cloudy,RandomForest,5.6951587050272785
Partly Cloudy,RandomForest,10.888702401439314
Partly Cloudy,RandomForest,9.280028767854077
Partly Cloudy,RandomForest,1.2652721296282916
Partly Cloudy,RandomForest,9.980684210143696
Partly Cloudy,RandomForest,8.548151834957862
Partly Cloudy,RandomForest,8.9743792897955
Partly Cloudy,RandomForest,9.49546180040201
Partly Cloudy,RandomForest,8.352962863368333
Partly Cloudy,RandomForest,8.17545437361056
Partly Cloudy,RandomForest,8.955623852543699
Partly Cloudy,RandomForest,7.956045501978388
Partly Cloudy,RandomForest,9.641238045487977
Partly Cloudy,RandomForest,9.582328499391984
Partly Cloudy,RandomForest,9.556111901187846
Partly Cloudy,RandomForest,10.367423340037991
Partly Cloudy,RandomForest,9.764945511015759
Partly Cloudy,RandomForest,9.439649586816135
Partly Cloudy,RandomForest,8.097593833435017
Partly Cloudy,RandomForest,6.915990227057322
Partly Cloudy,RandomForest,5.439995989251588
Partly Cloudy,RandomForest,1.797869182594272
Partly Cloudy,RandomForest,0.5452362938359374
Partly Cloudy,RandomForest,0.29798609539288334
Partly Cloudy,RandomForest,0.0908470993008823
Partly Cloudy,RandomForest,0.3705408692208316
Partly Cloudy,RandomForest,0.11314259173882402
Partly Cloudy,RandomForest,0.35456895312230063
Partly Cloudy,RandomForest,0.7588327459332582
Partly Cloudy,RandomForest,1.6426986536534676
Partly Cloudy,RandomForest,1.1180328930320922
Partly Cloudy,RandomForest,0.27724876319042924
Partly Cloudy,RandomForest,0.9734198200900037
Partly Cloudy,RandomForest,1.8606485615134964
Partly Cloudy,RandomForest,0.2525047302130483
Partly Cloudy,RandomForest,0.003501425081027243
Partly Cloudy,RandomForest,1.7369932516094888
Partly Cloudy,RandomForest,2.546186155783343
Partly Cloudy,RandomForest,2.492642295502918
Partly Cloudy,RandomForest,11.861290639787319
Partly Cloudy,RandomForest,11.077658310836767
Partly Cloudy,RandomForest,6.623498692857707
Partly Cloudy,RandomForest,4.346260760068157
Partly Cloudy,RandomForest,3.220388804214357
Partly Cloudy,RandomForest,3.749846044229024
Partly Cloudy,RandomForest,5.205734791115809
Partly Cloudy,RandomForest,16.693486835479725
Partly Cloudy,RandomForest,7.378297639124245
Partly Cloudy,RandomForest,7.18900299331116
Partly Cloudy,RandomForest,15.119654373837498
Partly Cloudy,RandomForest,4.128817581215863
Partly Cloudy,RandomForest,2.1161033810833514
Partly Cloudy,RandomForest,9.774616261030456
Partly Cloudy,RandomForest,9.182100790503164
Partly Cloudy,RandomForest,11.668043446664951
Partly Cloudy,RandomForest,8.206869205378801
Partly Cloudy,RandomForest,10.35290270750492
Partly Cloudy,RandomForest,7.494520374732949
Partly Cloudy,RandomForest,1.9566401028267535
Partly Cloudy,RandomForest,1.4784596790883153
Partly Cloudy,RandomForest,1.854818296334084
Partly Cloudy,RandomForest,1.2510554658352246
Partly Cloudy,RandomForest,0.14776928825141522
Partly Cloudy,RandomForest,0.05264533264855631
Partly Cloudy,RandomForest,0.06942633592109204
Partly Cloudy,RandomForest,0.26149748198600686
Partly Cloudy,RandomForest,0.40410915749729104
Partly Cloudy,RandomForest,0.4849947502239753
Partly Cloudy,RandomForest,0.5483455238568986
Partly Cloudy,RandomForest,0.8998035781498563
Partly Cloudy,RandomForest,1.2869935260422807
Partly Cloudy,RandomForest,0.9437044902250564
Partly Cloudy,RandomForest,1.2200226538181704
Partly Cloudy,RandomForest,2.1166963069025257
Partly Cloudy,RandomForest,3.860931073412857
Partly Cloudy,RandomForest,2.560503642728823
Partly Cloudy,RandomForest,6.765375368747939
Partly Cloudy,RandomForest,8.744672196103114
Partly Cloudy,RandomForest,9.78593918035191
Partly Cloudy,RandomForest,8.628913518225186
Partly Cloudy,RandomForest,6.917552511640566
Partly Cloudy,RandomForest,6.374096464551316
Partly Cloudy,RandomForest,6.9762240635459705
Partly Cloudy,RandomForest,3.534372447960232
Partly Cloudy,RandomForest,8.901258333206002
Partly Cloudy,RandomForest,0.20995119276277308
Partly Cloudy,RandomForest,0.9427658484445782
Partly Cloudy,RandomForest,6.623013740111016
Partly Cloudy,RandomForest,9.583367686732984
Partly Cloudy,RandomForest,5.022576442033605
Partly Cloudy,RandomForest,2.349464695545409
Partly Cloudy,RandomForest,9.5444050964169
Partly Cloudy,RandomForest,13.32040687145237
Partly Cloudy,RandomForest,11.371117634960648
Partly Cloudy,RandomForest,4.439374341107229
Partly Cloudy,RandomForest,10.28623335741497
Partly Cloudy,RandomForest,11.260123105960043
Partly Cloudy,RandomForest,11.073604133485814
Partly Cloudy,RandomForest,7.36896362831911
Partly Cloudy,RandomForest,6.894984793159606
Partly Cloudy,RandomForest,7.464280571862956
Partly Cloudy,RandomForest,5.605015141987629
Partly Cloudy,RandomForest,0.9283721594744181
Partly Cloudy,RandomForest,2.2662088962080693
Partly Cloudy,RandomForest,2.6242422005058783
Partly Cloudy,RandomForest,2.8217380269049968
Partly Cloudy,RandomForest,2.2275811857543477
Partly Cloudy,RandomForest,0.8540666032731109
Partly Cloudy,RandomForest,3.1346784052361434
Partly Cloudy,RandomForest,1.1391074284570146
Partly Cloudy,RandomForest,5.140436909824227
Partly Cloudy,RandomForest,3.7115847637973665
Partly Cloudy,RandomForest,5.2455616839400445
Partly Cloudy,RandomForest,0.28513651215432123
Partly Cloudy,RandomForest,0.7215521447973456
Partly Cloudy,RandomForest,0.673298078929407
Partly Cloudy,RandomForest,0.8162489865943892
Partly Cloudy,RandomForest,1.1976560948436532
Partly Cloudy,RandomForest,0.07474521876107154
Partly Cloudy,RandomForest,2.6896864409984618
Partly Cloudy,RandomForest,1.1973639325365948
Partly Cloudy,RandomForest,0.3606707102229425
Partly Cloudy,RandomForest,1.7085298168351297
Partly Cloudy,RandomForest,3.039020369704568
Partly Cloudy,RandomForest,5.865238847365552
Partly Cloudy,RandomForest,1.0198543222900778
Partly Cloudy,RandomForest,2.6269585274318477
Partly Cloudy,RandomForest,2.8204357439128938
Partly Cloudy,RandomForest,3.9178341711028057
Partly Cloudy,RandomForest,9.864239568446994
Partly Cloudy,RandomForest,11.33084181920915
Partly Cloudy,RandomForest,6.527120065472733
Partly Cloudy,RandomForest,12.975862480702057
Partly Cloudy,RandomForest,6.375902801438283
Partly Cloudy,RandomForest,1.2053027253028112
Partly Cloudy,RandomForest,1.6105297754557029
Partly Cloudy,RandomForest,5.99343442967886
Partly Cloudy,RandomForest,0.015146881777154064
Partly Cloudy,RandomForest,0.11440597409477071
Partly Cloudy,RandomForest,3.343139970657668
Partly Cloudy,RandomForest,0.8227544285871149
Partly Cloudy,RandomForest,1.9299864272523921
Partly Cloudy,RandomForest,0.6166950452171802
Partly Cloudy,RandomForest,0.2759668598496079
Partly Cloudy,RandomForest,1.1937743503831313
Partly Cloudy,RandomForest,2.167517577083176
Partly Cloudy,RandomForest,1.7004968964269895
Partly Cloudy,RandomForest,1.6668847202315957
Partly Cloudy,RandomForest,1.0769313851804672
Partly Cloudy,RandomForest,0.8424434594147012
Partly Cloudy,RandomForest,0.31059537867090486
Partly Cloudy,RandomForest,0.20693402687775386
Partly Cloudy,RandomForest,0.06734145364492616
Partly Cloudy,RandomForest,0.4687235951377138
Partly Cloudy,RandomForest,1.0220286008942217
Partly Cloudy,RandomForest,1.2561053691557045
Partly Cloudy,RandomForest,2.411103488742513
Partly Cloudy,RandomForest,3.0491239476521685
Partly Cloudy,RandomForest,4.092576024291489
Partly Cloudy,RandomForest,5.386842617307893
Partly Cloudy,RandomForest,4.060827039544117
Partly Cloudy,RandomForest,4.969879496035319
Partly Cloudy,RandomForest,1.5290790785462214
Partly Cloudy,RandomForest,9.638895636631498
Partly Cloudy,RandomForest,2.3351180971927104
Partly Cloudy,RandomForest,4.361133361161658
Partly Cloudy,RandomForest,2.305516612753042
Partly Cloudy,RandomForest,6.1839375625847754
Partly Cloudy,RandomForest,1.7253422415385682
Partly Cloudy,RandomForest,12.315522457037346
Partly Cloudy,RandomForest,2.9076333356231103
Partly Cloudy,RandomForest,12.061299536083709
Partly Cloudy,RandomForest,9.480870124069991
Partly Cloudy,RandomForest,5.509647982279027
Partly Cloudy,RandomForest,6.789137562840033
Partly Cloudy,RandomForest,13.782075902130869
Partly Cloudy,RandomForest,7.615887817853935
Partly Cloudy,RandomForest,4.116097632517539
Partly Cloudy,RandomForest,4.5381448275016965
Partly Cloudy,RandomForest,5.390721015068818
Partly Cloudy,RandomForest,3.932634249101973
Partly Cloudy,RandomForest,10.491990342458275
Partly Cloudy,RandomForest,5.785671912455429
Partly Cloudy,RandomForest,5.9658654866148115
Partly Cloudy,RandomForest,4.984521919382408
Partly Cloudy,RandomForest,2.128010427448725
Partly Cloudy,RandomForest,1.3625604967367924
Partly Cloudy,RandomForest,0.17841871613072513
Partly Cloudy,RandomForest,3.494561527486338
Partly Cloudy,RandomForest,5.811602853692924
Partly Cloudy,RandomForest,4.4280959202108665
Partly Cloudy,RandomForest,1.9720754652866619
Partly Cloudy,RandomForest,0.3915075211024628
Partly Cloudy,RandomForest,1.9112228066234072
Partly Cloudy,RandomForest,0.7138504137131906
Partly Cloudy,RandomForest,0.5302807467360879
Partly Cloudy,RandomForest,0.000886215231582721
Partly Cloudy,RandomForest,0.6928160013759532
Partly Cloudy,RandomForest,2.583182501016088
Partly Cloudy,RandomForest,2.658740267350148
Partly Cloudy,RandomForest,1.29837232766136
Partly Cloudy,RandomForest,1.2608769347558564
Partly Cloudy,RandomForest,2.005672010464272
Partly Cloudy,RandomForest,6.741748477881913
Partly Cloudy,RandomForest,0.8336242977571988
Partly Cloudy,RandomForest,9.918985825077211
Partly Cloudy,RandomForest,10.936035265573043
Partly Cloudy,RandomForest,4.825532214199059
Partly Cloudy,RandomForest,4.985908106988674
Partly Cloudy,RandomForest,10.870460535666535
Partly Cloudy,RandomForest,11.55634244603652
Partly Cloudy,RandomForest,8.529895630306434
Partly Cloudy,RandomForest,15.776593785443728
Partly Cloudy,RandomForest,8.831856757623974
Partly Cloudy,RandomForest,12.01893147897102
Partly Cloudy,RandomForest,11.671144050840493
Partly Cloudy,RandomForest,3.2288993525046816
Partly Cloudy,RandomForest,9.357318836255935
Partly Cloudy,RandomForest,9.981781896603469
Partly Cloudy,RandomForest,11.776045035981497
Partly Cloudy,RandomForest,9.657855640061122
Partly Cloudy,RandomForest,3.6383056679174555
Partly Cloudy,RandomForest,9.162893122803148
Partly Cloudy,RandomForest,1.4546705178942467
Partly Cloudy,RandomForest,7.960861099035882
Partly Cloudy,RandomForest,9.285931181590728
Partly Cloudy,RandomForest,10.762981165935388
Partly Cloudy,RandomForest,8.026818476469057
Partly Cloudy,RandomForest,5.769278994789491
Partly Cloudy,RandomForest,6.317603203996946
Partly Cloudy,RandomForest,6.2765098186563435
Partly Cloudy,RandomForest,4.959537625094793
Partly Cloudy,RandomForest,1.6810864883114398
Partly Cloudy,RandomForest,3.637808421804431
Partly Cloudy,RandomForest,7.108760451244274
Partly Cloudy,RandomForest,4.144255584987012
Partly Cloudy,RandomForest,3.331274747193855
Partly Cloudy,RandomForest,1.3872924653125185
Partly Cloudy,RandomForest,1.2482934775762784
Partly Cloudy,RandomForest,1.1829724793734122
Partly Cloudy,RandomForest,0.9067140851843143
Partly Cloudy,RandomForest,0.4507497075608615
Partly Cloudy,RandomForest,0.3935341875660878
Partly Cloudy,RandomForest,0.6649731558981404
Partly Cloudy,RandomForest,0.04075199712537447
Partly Cloudy,RandomForest,1.687795163809092
Partly Cloudy,RandomForest,0.7488923555689322
Partly Cloudy,RandomForest,0.5664505801849931
Partly Cloudy,RandomForest,0.44764951414546417
Partly Cloudy,RandomForest,0.7494387582503439
Partly Cloudy,RandomForest,1.032175978124389
Partly Cloudy,RandomForest,2.5198857002838224
Partly Cloudy,RandomForest,1.9867675417265538
Partly Cloudy,RandomForest,0.6951143241447397
Partly Cloudy,RandomForest,3.7553315954000297
Partly Cloudy,RandomForest,1.5144543671481294
Partly Cloudy,RandomForest,5.541805465909423
Partly Cloudy,RandomForest,1.864890616611536
Partly Cloudy,RandomForest,0.023419216955517186
Partly Cloudy,RandomForest,2.80347934446797
Partly Cloudy,RandomForest,3.2261520235642607
Partly Cloudy,RandomForest,3.1506113821119506
Partly Cloudy,RandomForest,0.9299455803866437
Partly Cloudy,RandomForest,5.515555461747777
Partly Cloudy,RandomForest,3.7319047464281674
Partly Cloudy,RandomForest,3.8895361313251122
Partly Cloudy,RandomForest,7.892846965203509
Partly Cloudy,RandomForest,4.084970891108915
Partly Cloudy,RandomForest,2.178299931665645
Partly Cloudy,RandomForest,0.593915651555676
Partly Cloudy,RandomForest,3.2215637095674907
Partly Cloudy,RandomForest,7.38364121577469
Partly Cloudy,RandomForest,6.7355540495940005
Partly Cloudy,RandomForest,4.790817397973239
Partly Cloudy,RandomForest,4.298895540068136
Partly Cloudy,RandomForest,5.761160809228817
Partly Cloudy,RandomForest,2.7400156100149875
Partly Cloudy,RandomForest,1.7232592387429744
Partly Cloudy,RandomForest,4.446503089584131
Partly Cloudy,RandomForest,4.233568362191125
Partly Cloudy,RandomForest,3.2449806472111913
Partly Cloudy,RandomForest,1.9797854007633724
Partly Cloudy,RandomForest,1.2312041704323209
Partly Cloudy,RandomForest,0.18702788946487536
Partly Cloudy,RandomForest,0.22043996777871122
Partly Cloudy,RandomForest,0.42932936122853005
Partly Cloudy,RandomForest,0.43598410625012063
Partly Cloudy,RandomForest,1.0916993513841922
Partly Cloudy,RandomForest,1.4921942184807926
Partly Cloudy,RandomForest,0.1920510436465741
Partly Cloudy,RandomForest,4.4607077751453845
Partly Cloudy,RandomForest,6.390822742648335
Partly Cloudy,RandomForest,6.800309677520495
Partly Cloudy,RandomForest,11.897447869803415
Partly Cloudy,RandomForest,13.077107098946271
Partly Cloudy,RandomForest,2.6821335748930526
Partly Cloudy,RandomForest,2.2279977211113877
Partly Cloudy,RandomForest,5.157936700600016
Partly Cloudy,RandomForest,5.725569381754495
Partly Cloudy,RandomForest,0.30032137605061315
Partly Cloudy,RandomForest,5.086703741943445
Partly Cloudy,RandomForest,1.0953848506573554
Partly Cloudy,RandomForest,2.732154281053953
Partly Cloudy,RandomForest,0.22472493189669684
Partly Cloudy,RandomForest,10.89968568150792
Partly Cloudy,RandomForest,13.361262689832875
Partly Cloudy,RandomForest,15.99687163881653
Partly Cloudy,RandomForest,10.058160875219668
Partly Cloudy,RandomForest,5.119567707269242
Partly Cloudy,RandomForest,10.732510873393881
Partly Cloudy,RandomForest,10.699319593214597
Partly Cloudy,RandomForest,10.09717477105813
Partly Cloudy,RandomForest,12.908158357611718
Partly Cloudy,RandomForest,12.406742974873668
Partly Cloudy,RandomForest,10.281995885830284
Partly Cloudy,RandomForest,7.560488046386325
Partly Cloudy,RandomForest,8.972791256609122
Partly Cloudy,RandomForest,8.105685151522287
Partly Cloudy,RandomForest,9.239569956085179
Partly Cloudy,RandomForest,6.9892285717750795
Partly Cloudy,RandomForest,7.35528817451003
Partly Cloudy,RandomForest,4.0885922808364885
Partly Cloudy,RandomForest,3.5348931542408932
Partly Cloudy,RandomForest,3.696422618633738
Partly Cloudy,RandomForest,2.334656396444034
Partly Cloudy,RandomForest,0.5182649063854421
Partly Cloudy,RandomForest,0.9736838625687521
Partly Cloudy,RandomForest,0.08960516983961875
Partly Cloudy,RandomForest,0.4185612586386347
Partly Cloudy,RandomForest,1.1503706541801462
Partly Cloudy,RandomForest,1.9623654544952815
Partly Cloudy,RandomForest,2.9964870137492365
Partly Cloudy,RandomForest,3.8460754685717724
Partly Cloudy,RandomForest,4.324942906325286
Partly Cloudy,RandomForest,4.81351492165625
Partly Cloudy,RandomForest,5.020348024784598
Partly Cloudy,RandomForest,5.452670804227166
Partly Cloudy,RandomForest,5.918788009366018
Partly Cloudy,RandomForest,7.350067264062039
Partly Cloudy,RandomForest,1.7087071712700777
Partly Cloudy,RandomForest,4.027175284869902
Partly Cloudy,RandomForest,3.921664727227718
Partly Cloudy,RandomForest,5.484043297413718
Partly Cloudy,RandomForest,11.509931785120617
Partly Cloudy,RandomForest,10.961358257571366
Partly Cloudy,RandomForest,0.4026346942044654
Partly Cloudy,RandomForest,2.4307716176144183
Partly Cloudy,RandomForest,9.834343071830425
Partly Cloudy,RandomForest,3.071344415082134
Partly Cloudy,RandomForest,5.729579163958256
Partly Cloudy,RandomForest,0.08575042590256388
Partly Cloudy,RandomForest,11.338111292639471
Partly Cloudy,RandomForest,10.984358232012362
Partly Cloudy,RandomForest,8.48761675841731
Partly Cloudy,RandomForest,8.504920192491223
Partly Cloudy,RandomForest,9.396094069880121
Partly Cloudy,RandomForest,10.374742896902765
Partly Cloudy,RandomForest,10.265097575980798
Partly Cloudy,RandomForest,9.81730997556027
Partly Cloudy,RandomForest,9.781959332141854
Partly Cloudy,RandomForest,9.0187207435131
Partly Cloudy,RandomForest,8.520024179962512
Partly Cloudy,RandomForest,7.8588424851552965
Partly Cloudy,RandomForest,7.254978195811683
Partly Cloudy,RandomForest,6.72275199071874
Partly Cloudy,RandomForest,6.296649020199947
Partly Cloudy,RandomForest,5.802279146088132
Partly Cloudy,RandomForest,5.322038541183004
Partly Cloudy,RandomForest,4.373505839548939
Partly Cloudy,RandomForest,3.4054322613996866
Partly Cloudy,RandomForest,0.6639324476359243
Partly Cloudy,RandomForest,0.7882693856005825
Partly Cloudy,RandomForest,0.8441149304374739
Partly Cloudy,RandomForest,0.1638400275748868
Partly Cloudy,RandomForest,1.2732900343050924
Partly Cloudy,RandomForest,2.2987106610578323
Partly Cloudy,RandomForest,4.377138534850122
Partly Cloudy,RandomForest,0.748152199412293
Partly Cloudy,RandomForest,4.4078001016370365
Partly Cloudy,RandomForest,6.20359992059044
Partly Cloudy,RandomForest,6.272487463980867
Partly Cloudy,RandomForest,4.608118451279962
Partly Cloudy,RandomForest,5.323150667066459
Partly Cloudy,RandomForest,7.095873919383266
Partly Cloudy,RandomForest,5.690445136697308
Partly Cloudy,RandomForest,1.5443134763881776
Partly Cloudy,RandomForest,2.820418126958902
Partly Cloudy,RandomForest,3.5374714805115772
Partly Cloudy,RandomForest,2.490246853702468
Partly Cloudy,RandomForest,2.9336831221791932
Partly Cloudy,RandomForest,10.380828609329768
Partly Cloudy,RandomForest,10.746882278097988
Partly Cloudy,RandomForest,10.632771935776162
Partly Cloudy,RandomForest,10.228640471131094
Partly Cloudy,RandomForest,10.970052577603273
Partly Cloudy,RandomForest,11.642961212513558
Partly Cloudy,RandomForest,11.0222205314209
Partly Cloudy,RandomForest,12.359287726667413
Partly Cloudy,RandomForest,4.331958235674211
Partly Cloudy,RandomForest,8.40326077120495
Partly Cloudy,RandomForest,7.635791209230208
Partly Cloudy,RandomForest,1.6098128134126437
Partly Cloudy,RandomForest,1.8658330482394945
Partly Cloudy,RandomForest,7.974494562563461
Partly Cloudy,RandomForest,10.500078216553288
Partly Cloudy,RandomForest,10.152879257537064
Partly Cloudy,RandomForest,9.471970027043193
Partly Cloudy,RandomForest,9.099608571295548
Partly Cloudy,RandomForest,9.140028319193435
Partly Cloudy,RandomForest,5.533991733242778
Partly Cloudy,RandomForest,4.102155774201552
Partly Cloudy,RandomForest,6.059522401313752
Partly Cloudy,RandomForest,3.488310835029746
Partly Cloudy,RandomForest,3.8351288445302294
Partly Cloudy,RandomForest,2.31754426856932
Partly Cloudy,RandomForest,0.5230938748144964
Partly Cloudy,RandomForest,0.3450764632231236
Partly Cloudy,RandomForest,0.769007055215911
Partly Cloudy,RandomForest,1.1011610729968626
Partly Cloudy,RandomForest,2.0450302787718377
Partly Cloudy,RandomForest,4.232300314840983
Partly Cloudy,RandomForest,2.4133831563875683
Partly Cloudy,RandomForest,3.6554363566279173
Partly Cloudy,RandomForest,3.495271308016024
Partly Cloudy,RandomForest,4.741886974894882
Partly Cloudy,RandomForest,0.44055970062192173
Partly Cloudy,RandomForest,2.278117578691777
Partly Cloudy,RandomForest,1.7201563104719106
Partly Cloudy,RandomForest,5.5859839592238725
Partly Cloudy,RandomForest,3.318302178181856
Partly Cloudy,RandomForest,7.981006836799363
Partly Cloudy,RandomForest,7.14841336990796
Partly Cloudy,RandomForest,3.3846899014891996
Partly Cloudy,RandomForest,2.4406699265820535
Partly Cloudy,RandomForest,1.5292626101789217
Partly Cloudy,RandomForest,13.533891812285198
Partly Cloudy,RandomForest,1.7904689589775131
Partly Cloudy,RandomForest,0.2733330731672403
Partly Cloudy,RandomForest,3.9694836066412904
Partly Cloudy,RandomForest,5.698159994738756
Partly Cloudy,RandomForest,7.7119423626940495
Partly Cloudy,RandomForest,8.136662272244228
Partly Cloudy,RandomForest,0.49108072292667515
Partly Cloudy,RandomForest,7.602638465202142
Partly Cloudy,RandomForest,2.211976100058852
Partly Cloudy,RandomForest,1.1817236622317502
Partly Cloudy,RandomForest,7.5926807601296495
Partly Cloudy,RandomForest,7.528092272847157
Partly Cloudy,RandomForest,2.69935002131
Partly Cloudy,RandomForest,2.2993847800846456
Partly Cloudy,RandomForest,5.946585005286453
Partly Cloudy,RandomForest,4.506335658836095
Partly Cloudy,RandomForest,2.135099574516694
Partly Cloudy,RandomForest,2.4504079118116344
Partly Cloudy,RandomForest,3.928854949686407
Partly Cloudy,RandomForest,4.385090369694864
Partly Cloudy,RandomForest,4.260747848140746
Partly Cloudy,RandomForest,3.6950963959978704
Partly Cloudy,RandomForest,2.9965547333559215
Partly Cloudy,RandomForest,2.386698804240501
Partly Cloudy,RandomForest,1.784896768360432
Partly Cloudy,RandomForest,1.0106995615629077
Partly Cloudy,RandomForest,1.3139595801149362
Partly Cloudy,RandomForest,1.7160023554746568
Partly Cloudy,RandomForest,2.4476586151377493
Partly Cloudy,RandomForest,2.650825274892135
Partly Cloudy,RandomForest,2.2476251624486876
Partly Cloudy,RandomForest,2.074231884505182
Partly Cloudy,RandomForest,1.1785868224641018
Partly Cloudy,RandomForest,0.06997811336023174
Partly Cloudy,RandomForest,5.783370977691208
Partly Cloudy,RandomForest,1.809797063359163
Partly Cloudy,RandomForest,5.809634188835259
Partly Cloudy,RandomForest,3.911644157421362
Partly Cloudy,RandomForest,8.796821852450517
Partly Cloudy,RandomForest,8.798957783517036
Partly Cloudy,RandomForest,7.436122109138196
Partly Cloudy,RandomForest,6.399520926854322
Partly Cloudy,RandomForest,6.498294662233132
Partly Cloudy,RandomForest,6.53141910427059
Partly Cloudy,RandomForest,6.450502176482299
Partly Cloudy,RandomForest,6.560245245896194
Partly Cloudy,RandomForest,7.2274950556624695
Partly Cloudy,RandomForest,8.244519531945905
Partly Cloudy,RandomForest,6.186846569273364
